local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
21,-46.04457471589122,-23.38470279652813,33.59,"[19, 21, 70]","[5, 19, 21, 28, 70]"
22,-45.904907245702354,-23.20207212374724,38.43,"[22, 29, 44]","[22, 27, 29, 44, 67, 71, 72]"
23,-45.85376276448454,-23.21526751552499,76.32,[23],"[23, 44]"
24,-45.93474029422779,-23.33376286626226,23.73,"[17, 24, 38, 52, 92]","[17, 24, 33, 38, 52, 69, 74, 92, 93]"
25,-46.02030950749408,-23.282334226987203,38.79,"[25, 26, 43, 66, 82, 85]","[25, 26, 30, 43, 66, 75, 82, 85, 94, 99]"
26,-46.03575381308791,-23.266504376908106,42.78,"[25, 26, 66, 82, 85, 94, 99]","[7, 9, 25, 26, 43, 56, 66, 79, 82, 85, 94, 99]"
27,-45.93524980640879,-23.20207212374724,22.68,"[15, 27, 29, 72]","[15, 20, 22, 27, 29, 44, 57, 67, 71, 72]"
28,-46.04507027018812,-23.348778240303346,11.48,[28],"[5, 10, 19, 21, 28, 70, 97]"
29,-45.92541426005908,-23.218077952281426,63.73,"[22, 27, 29, 44, 67, 71, 72]","[15, 22, 27, 29, 44, 57, 67, 71, 72]"
30,-45.97739017468228,-23.284197615637737,22.8,"[30, 43, 75]","[0, 17, 25, 30, 38, 43, 66, 68, 69, 73, 75]"
31,-46.081538197215295,-23.205284341982136,20.83,"[6, 31, 41, 47, 58, 59, 63, 86, 96]","[4, 6, 31, 41, 45, 47, 56, 58, 59, 63, 80, 86, 96]"
32,-46.10803157889941,-23.251041878564937,94.85,"[2, 32, 78, 88]","[2, 7, 11, 32, 45, 55, 63, 78, 79, 80, 88]"
33,-45.92544082108685,-23.304421611752264,51.15,"[17, 33, 52, 69, 92, 93]","[0, 17, 24, 33, 38, 50, 52, 60, 69, 92, 93]"
34,-45.81883894955156,-23.3958489143977,84.01,"[12, 16, 18, 34, 51, 61, 77, 87, 91]","[12, 13, 16, 18, 34, 51, 61, 64, 76, 77, 87, 91]"
35,-46.10577396908031,-23.350981724683535,26.93,"[10, 14, 35, 65, 89]","[10, 14, 35, 65, 89, 98]"
36,-45.83845134315575,-23.26058716137567,90.72,[36],"[36, 42, 49, 62]"
37,-45.867436064915445,-23.30080286773415,51.33,"[37, 48, 62]","[37, 42, 46, 48, 49, 62, 83, 93]"
38,-45.95872941174068,-23.322074878422622,10.8,"[17, 24, 38, 52, 69]","[0, 17, 24, 30, 33, 38, 52, 69, 75, 92, 93]"
39,-46.09974986734473,-23.3958489143977,98.45,[39],"[10, 39]"
40,-45.81883894955156,-23.33558302948635,94.38,"[3, 13, 40]","[3, 13, 40, 42, 46, 48, 51, 83]"
41,-46.085823738146765,-23.208985269994898,27.41,"[31, 41, 47, 58, 59, 63, 86, 96]","[4, 6, 31, 41, 45, 47, 58, 59, 63, 80, 86, 96]"
42,-45.83136853862428,-23.305017883421712,91.51,"[42, 62]","[36, 37, 40, 42, 46, 48, 62, 83]"
43,-46.00139379255428,-23.27737283205657,55.1,"[25, 30, 43, 66, 75]","[25, 26, 30, 43, 66, 68, 73, 75, 82, 85, 99]"
44,-45.90016184878241,-23.22097249249249,62.05,"[22, 29, 44, 67, 71]","[22, 23, 27, 29, 44, 67, 71, 72]"
45,-46.07769583364348,-23.239050645496015,19.11,"[45, 63]","[2, 6, 7, 31, 32, 41, 45, 47, 56, 58, 59, 63, 78, 79, 80, 85, 88, 94, 96]"
46,-45.85211494464012,-23.335374229974875,34.01,"[46, 48, 83]","[3, 13, 37, 40, 42, 46, 48, 76, 81, 83]"
47,-46.06213932195095,-23.20207212374724,20.82,"[6, 31, 41, 47, 59, 96]","[6, 31, 41, 45, 47, 56, 58, 59, 63, 86, 90, 96]"
48,-45.85990585765562,-23.316526677479143,7.28,"[37, 46, 48, 83]","[37, 40, 42, 46, 48, 62, 81, 83]"
49,-45.88533239485911,-23.271111921871967,63.91,[49],"[36, 37, 49, 50, 60, 62, 67]"
50,-45.91407455366387,-23.279354008025873,69.86,"[50, 60]","[0, 33, 49, 50, 52, 60, 69, 93]"
51,-45.81883894955156,-23.374017747889962,28.84,"[3, 12, 13, 18, 34, 51, 61, 77, 87, 91]","[3, 12, 13, 16, 18, 34, 40, 51, 61, 64, 76, 77, 87, 91]"
52,-45.93286322276002,-23.317969867557558,23.91,"[17, 24, 33, 38, 52, 69, 92, 93]","[0, 17, 24, 33, 38, 50, 52, 69, 92, 93]"
53,-45.99021481897322,-23.227010298274585,34.51,"[9, 20, 53, 73, 95]","[9, 15, 20, 53, 57, 68, 73, 90, 95]"
54,-45.871119539634705,-23.3958489143977,51.77,"[8, 54, 64, 76]","[1, 8, 16, 54, 64, 76]"
55,-46.09841241412771,-23.292789759535815,41.07,"[7, 11, 55, 79]","[7, 11, 32, 55, 65, 78, 79, 98]"
56,-46.043330773184024,-23.23134791507942,13.97,"[56, 94, 99]","[6, 9, 26, 31, 45, 47, 56, 59, 63, 66, 82, 85, 90, 94, 96, 99]"
57,-45.95776873181887,-23.223199520892898,42.36,"[15, 20, 57]","[9, 15, 20, 27, 29, 53, 57, 67, 68, 71, 72, 73, 95]"
58,-46.092657557624726,-23.20207212374724,12.88,"[31, 41, 58, 59, 86, 96]","[4, 6, 31, 41, 45, 47, 58, 59, 63, 80, 86, 96]"
59,-46.06351357239107,-23.20207212374724,0.39,"[6, 31, 41, 47, 58, 59, 96]","[6, 31, 41, 45, 47, 56, 58, 59, 63, 86, 90, 96]"
60,-45.923587933489856,-23.268991778139824,15.87,"[0, 50, 60]","[0, 33, 49, 50, 60, 67, 69, 71, 93]"
61,-45.81883894955156,-23.3958489143977,27.93,"[12, 16, 18, 34, 51, 61, 77, 87, 91]","[12, 13, 16, 18, 34, 51, 61, 64, 76, 77, 87, 91]"
62,-45.84696181196809,-23.286990593013016,9.92,"[37, 42, 62]","[36, 37, 42, 48, 49, 62]"
63,-46.07581198942121,-23.23114055816319,8.23,"[31, 41, 45, 63]","[6, 31, 32, 41, 45, 47, 56, 58, 59, 63, 78, 80, 86, 94, 96]"
64,-45.84996735844245,-23.3958489143977,5.1,"[16, 54, 64, 76]","[8, 12, 16, 18, 34, 51, 54, 61, 64, 76, 77, 87, 91]"
65,-46.10794589100842,-23.330640534700716,86.33,"[14, 35, 65, 89, 98]","[10, 14, 35, 55, 65, 89, 98]"
66,-46.01846556560842,-23.26946984098218,36.71,"[25, 26, 43, 66, 82, 85, 99]","[9, 25, 26, 30, 43, 56, 66, 73, 75, 82, 85, 94, 99]"
67,-45.91310724904596,-23.234145404420147,68.48,"[29, 44, 67, 71]","[22, 27, 29, 44, 49, 57, 60, 67, 71, 72]"
68,-45.97002912929094,-23.253440964376853,78.14,"[68, 73]","[0, 9, 20, 30, 43, 53, 57, 68, 73, 75]"
69,-45.94720475774638,-23.30087880198346,83.71,"[0, 17, 33, 38, 52, 69]","[0, 17, 24, 30, 33, 38, 50, 52, 60, 69, 75, 92, 93]"
70,-46.0206983407863,-23.381681654157187,0.11,"[19, 21, 70]","[5, 19, 21, 28, 70, 84]"
71,-45.92290814460408,-23.230045063127825,24.11,"[29, 44, 67, 71]","[22, 27, 29, 44, 57, 60, 67, 71, 72]"
72,-45.93731989214332,-23.20207212374724,31.97,"[15, 27, 29, 72]","[15, 20, 22, 27, 29, 44, 57, 67, 71, 72]"
73,-45.984676155781926,-23.244650255356472,13.78,"[9, 20, 53, 68, 73]","[9, 20, 30, 43, 53, 57, 66, 68, 73, 75, 95, 99]"
74,-45.93331812373761,-23.372725951659742,66.52,[74],"[1, 24, 74, 84]"
75,-45.980727550852265,-23.285377166065075,37.69,"[30, 43, 75]","[0, 17, 25, 30, 38, 43, 66, 68, 69, 73, 75]"
76,-45.85458976221739,-23.379814195725807,16.64,"[16, 54, 64, 76]","[3, 8, 12, 13, 16, 18, 34, 46, 51, 54, 61, 64, 76, 77, 81, 83, 87, 91]"
77,-45.81883894955156,-23.38124394882755,72.54,"[12, 16, 18, 34, 51, 61, 77, 87, 91]","[3, 12, 13, 16, 18, 34, 51, 61, 64, 76, 77, 87, 91]"
78,-46.09794682760989,-23.259538704921813,98.24,"[2, 32, 78]","[2, 7, 11, 32, 45, 55, 63, 78, 79, 80, 88]"
79,-46.076243341142444,-23.281692458480222,93.58,"[7, 55, 79]","[7, 11, 26, 32, 45, 55, 78, 79, 82, 85, 94]"
80,-46.12281418538869,-23.226410231665866,28.28,"[4, 80, 88]","[2, 4, 31, 32, 41, 45, 58, 63, 78, 80, 86, 88]"
81,-45.88459893002939,-23.35014916884595,85.71,[81],"[46, 48, 76, 81, 83, 92]"
82,-46.04043932906577,-23.27251716831749,60.12,"[25, 26, 66, 82, 85, 94, 99]","[7, 25, 26, 43, 56, 66, 79, 82, 85, 94, 99]"
83,-45.855280250846995,-23.342840881666554,39.7,"[46, 48, 83]","[3, 13, 37, 40, 42, 46, 48, 76, 81, 83]"
84,-45.97434497603832,-23.39465841138726,39.86,[84],"[70, 74, 84]"
85,-46.04463772713984,-23.269625272907877,9.49,"[25, 26, 66, 82, 85, 94, 99]","[7, 25, 26, 43, 45, 56, 66, 79, 82, 85, 94, 99]"
86,-46.1085025338603,-23.20207212374724,35.29,"[4, 31, 41, 58, 86]","[4, 31, 41, 47, 58, 59, 63, 80, 86, 88, 96]"
87,-45.81883894955156,-23.3958489143977,51.5,"[12, 16, 18, 34, 51, 61, 77, 87, 91]","[12, 13, 16, 18, 34, 51, 61, 64, 76, 77, 87, 91]"
88,-46.12281418538869,-23.243725654219247,51.62,"[2, 32, 80, 88]","[2, 4, 11, 32, 45, 78, 80, 86, 88]"
89,-46.12281418538869,-23.34172585212139,27.5,"[14, 35, 65, 89, 98]","[10, 14, 35, 65, 89, 98]"
90,-46.01923354954672,-23.20207212374724,84.79,"[90, 95]","[6, 9, 47, 53, 56, 59, 90, 95]"
91,-45.81883894955156,-23.3958489143977,66.05,"[12, 16, 18, 34, 51, 61, 77, 87, 91]","[12, 13, 16, 18, 34, 51, 61, 64, 76, 77, 87, 91]"
92,-45.92597935007409,-23.328170047895544,58.51,"[24, 33, 52, 92, 93]","[17, 24, 33, 38, 52, 69, 81, 92, 93]"
93,-45.91456694982882,-23.31252316558171,50.29,"[33, 52, 92, 93]","[0, 17, 24, 33, 37, 38, 50, 52, 60, 69, 92, 93]"
94,-46.04628917446018,-23.254892104034106,48.55,"[26, 56, 82, 85, 94, 99]","[7, 9, 25, 26, 45, 56, 63, 66, 79, 82, 85, 94, 99]"
95,-45.99708082111638,-23.20207212374724,78.56,"[53, 90, 95]","[9, 15, 20, 53, 57, 73, 90, 95]"
96,-46.07505424628262,-23.20207212374724,62.54,"[6, 31, 41, 47, 58, 59, 96]","[4, 6, 31, 41, 45, 47, 56, 58, 59, 63, 86, 96]"
97,-46.04813840120132,-23.32032249948691,83.45,[97],"[28, 97]"
98,-46.11832977964193,-23.324022106260323,16.48,"[65, 89, 98]","[11, 14, 35, 55, 65, 89, 98]"
99,-46.0313644154519,-23.254510491354758,44.77,"[26, 56, 66, 82, 85, 94, 99]","[9, 25, 26, 43, 56, 66, 73, 82, 85, 94, 99]"
