local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
14,-46.06972938479618,-23.211892028189258,19.9,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 29, 30, 34, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 91, 94, 95, 99]","[3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 77, 83, 85, 91, 94, 95, 99]"
15,-45.950728698257805,-23.322331185611397,22.38,"[0, 1, 4, 6, 7, 11, 15, 18, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 62, 68, 71, 76, 80, 89, 92, 93, 97]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 82, 87, 89, 90, 92, 93, 97, 98]"
16,-45.95829344752313,-23.28621259165831,67.59,"[1, 8, 16, 25, 32, 43, 58, 60, 65, 67, 76]","[0, 1, 6, 7, 8, 9, 11, 15, 16, 18, 20, 25, 28, 31, 32, 35, 36, 41, 42, 43, 46, 50, 51, 54, 58, 60, 65, 67, 68, 69, 71, 76, 80, 87, 89, 90, 93, 98]"
17,-46.06053098826133,-23.220668013706234,64.24,"[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 83, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 88, 91, 94, 95, 96, 99]"
18,-45.96923422121681,-23.3276607789462,64.53,"[0, 4, 6, 9, 15, 18, 28, 31, 35, 37, 39, 41, 42, 46, 50, 51, 58, 62, 71, 76, 79, 80, 82, 87, 90, 92, 93]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 62, 67, 68, 69, 71, 76, 78, 79, 80, 82, 87, 89, 90, 92, 93, 97, 98]"
19,-46.05966279080167,-23.211613445862316,17.84,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 30, 34, 40, 44, 47, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 91, 94, 95, 99]","[3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 83, 85, 91, 94, 95, 96, 99]"
20,-46.00049720236245,-23.28522560636158,6.08,"[20, 43, 69, 86]","[9, 16, 20, 28, 33, 41, 43, 58, 67, 69, 71, 76, 82, 86, 87, 88, 90]"
21,-46.07283128500374,-23.215165067844733,6.49,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 27, 29, 30, 34, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 77, 81, 83, 85, 91, 94, 95, 96, 99]"
22,-46.07562224019182,-23.248766961302607,28.41,"[2, 10, 22, 23, 27, 38, 44, 49, 55, 56, 64, 66, 70, 72, 75, 77, 81, 83, 84, 85]","[2, 10, 12, 13, 14, 17, 19, 21, 22, 23, 24, 27, 29, 30, 33, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 84, 85, 88, 94, 96]"
23,-46.05943469797174,-23.24123599363986,88.26,"[10, 13, 17, 22, 23, 24, 30, 34, 38, 49, 53, 56, 57, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 96]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 84, 85, 88, 91, 94, 95, 96, 99]"
24,-46.062513383740466,-23.21648211264283,94.35,"[3, 5, 13, 14, 17, 19, 21, 23, 24, 26, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 83, 85, 91, 94, 95, 96, 99]"
25,-45.94853402300016,-23.29931733451242,65.1,"[0, 1, 6, 7, 11, 15, 16, 25, 31, 32, 35, 36, 41, 42, 43, 50, 54, 58, 60, 65, 67, 68, 76, 80, 93, 98]","[0, 1, 4, 6, 7, 8, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 65, 67, 68, 71, 76, 80, 87, 89, 90, 92, 93, 97, 98]"
26,-46.047762248701225,-23.20207212374724,77.07,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 34, 40, 52, 53, 57, 59, 63, 95, 99]","[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 83, 91, 94, 95, 99]"
27,-46.092295618388555,-23.229379389119913,36.2,"[2, 21, 22, 27, 29, 44, 47, 48, 49, 55, 56, 64, 66, 70, 75, 77, 83, 84, 85, 94]","[2, 5, 10, 12, 13, 14, 17, 19, 21, 22, 23, 24, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 75, 77, 81, 83, 84, 85, 91, 94, 95, 99]"
28,-45.98203017616462,-23.323633920601935,7.3,"[4, 9, 18, 28, 35, 39, 41, 46, 58, 62, 71, 80, 82, 87, 90, 92, 93]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 20, 25, 28, 31, 35, 37, 39, 41, 42, 43, 46, 50, 51, 58, 60, 62, 67, 68, 69, 71, 76, 78, 79, 80, 82, 86, 87, 90, 92, 93]"
29,-46.09178402174723,-23.21062692379631,98.92,"[14, 21, 27, 29, 40, 44, 47, 52, 64, 70, 91, 94, 95]","[2, 3, 5, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 75, 77, 83, 84, 85, 91, 94, 95, 99]"
30,-46.05487420003681,-23.22881295980012,59.72,"[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 30, 34, 38, 44, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 83, 85, 94, 96, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 88, 91, 94, 95, 96, 99]"
31,-45.94228389079858,-23.32341005462293,49.65,"[0, 1, 4, 6, 7, 11, 15, 18, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 68, 80, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 87, 89, 90, 92, 93, 97, 98]"
32,-45.937485051207666,-23.281746320777295,93.8,"[1, 8, 16, 25, 32, 36, 54, 65, 67, 98]","[0, 1, 6, 7, 8, 11, 15, 16, 25, 31, 32, 35, 36, 41, 42, 43, 50, 51, 54, 58, 60, 65, 67, 68, 76, 80, 89, 93, 98]"
33,-46.03518171756335,-23.262895887652505,74.24,"[10, 33, 73, 74, 88, 96]","[10, 20, 22, 23, 30, 33, 34, 38, 49, 56, 66, 72, 73, 74, 77, 81, 83, 85, 88, 96]"
34,-46.057883960230164,-23.226818916076038,14.76,"[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 83, 85, 94, 95, 96, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 88, 91, 94, 95, 96, 99]"
35,-45.955238878786915,-23.31819439340949,69.72,"[0, 1, 4, 6, 7, 11, 15, 18, 25, 28, 31, 35, 36, 37, 41, 42, 46, 50, 51, 54, 58, 60, 67, 68, 71, 76, 80, 87, 89, 90, 92, 93]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 69, 71, 76, 79, 80, 82, 87, 89, 90, 92, 93, 97, 98]"
36,-45.93680743863042,-23.305385892936872,7.72,"[0, 1, 6, 7, 11, 15, 25, 31, 32, 35, 36, 42, 45, 50, 51, 54, 58, 60, 65, 67, 68, 76, 80, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 8, 11, 15, 16, 18, 25, 31, 32, 35, 36, 37, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 65, 67, 68, 71, 76, 80, 87, 89, 90, 92, 93, 97, 98]"
37,-45.94347648548407,-23.333180637860423,63.83,"[0, 4, 6, 7, 11, 15, 18, 31, 35, 37, 42, 45, 46, 50, 51, 60, 61, 62, 68, 80, 89, 93, 97]","[0, 1, 4, 6, 7, 9, 11, 15, 18, 25, 28, 31, 35, 36, 37, 39, 41, 42, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 87, 89, 90, 92, 93, 97, 98]"
38,-46.05998251795922,-23.24079566570197,81.26,"[10, 13, 17, 22, 23, 24, 30, 34, 38, 49, 52, 53, 56, 57, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 96]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 84, 85, 88, 91, 94, 95, 96, 99]"
39,-45.985094385086676,-23.3285873853543,32.18,"[4, 9, 18, 28, 39, 41, 46, 62, 71, 82, 87, 90, 92]","[0, 4, 6, 7, 9, 15, 18, 25, 28, 31, 35, 37, 39, 41, 42, 43, 46, 50, 51, 58, 60, 62, 67, 68, 69, 71, 76, 78, 79, 80, 82, 86, 87, 90, 92, 93]"
40,-46.07290312386583,-23.20393700626852,28.87,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 29, 34, 40, 44, 47, 52, 53, 57, 59, 63, 64, 70, 75, 91, 94, 95, 99]","[3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 85, 91, 94, 95, 99]"
41,-45.96745600448858,-23.314137775150567,1.61,"[0, 6, 7, 9, 15, 18, 25, 28, 31, 35, 39, 41, 42, 43, 46, 50, 51, 58, 60, 67, 68, 71, 76, 80, 87, 90, 92, 93]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 20, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 62, 65, 67, 68, 69, 71, 76, 79, 80, 82, 86, 87, 89, 90, 92, 93, 97, 98]"
42,-45.94944838032621,-23.312549979551896,88.66,"[0, 1, 6, 7, 11, 15, 18, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 65, 67, 68, 76, 80, 89, 93, 98]","[0, 1, 4, 6, 7, 8, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 87, 89, 90, 92, 93, 97, 98]"
43,-45.976489122888516,-23.29452818196215,27.3,"[9, 16, 20, 25, 41, 43, 58, 67, 69, 76, 87, 90]","[0, 1, 6, 7, 8, 9, 11, 15, 16, 18, 20, 25, 28, 31, 32, 35, 36, 39, 41, 42, 43, 46, 50, 51, 54, 58, 60, 65, 67, 68, 69, 71, 76, 80, 82, 86, 87, 90, 92, 93, 98]"
44,-46.082256727352224,-23.222528938280192,27.47,"[13, 14, 17, 19, 21, 22, 24, 27, 29, 30, 34, 40, 44, 47, 49, 52, 53, 55, 56, 57, 64, 66, 70, 72, 75, 77, 83, 85, 91, 94, 95]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 77, 81, 83, 84, 85, 91, 94, 95, 96, 99]"
45,-45.92592163956433,-23.326193804469078,76.83,"[0, 1, 6, 7, 11, 15, 31, 36, 37, 42, 45, 50, 51, 54, 60, 61, 68, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 11, 15, 18, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 76, 79, 80, 89, 93, 97, 98]"
46,-45.96823795862024,-23.322617538755633,17.87,"[0, 4, 6, 7, 9, 15, 18, 28, 31, 35, 37, 39, 41, 42, 46, 50, 51, 58, 60, 62, 68, 71, 76, 80, 82, 87, 90, 92, 93]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 62, 65, 67, 68, 69, 71, 76, 78, 79, 80, 82, 87, 89, 90, 92, 93, 97, 98]"
47,-46.08081967285339,-23.21096362284279,28.29,"[5, 13, 14, 17, 19, 21, 24, 27, 29, 34, 40, 44, 47, 52, 53, 56, 57, 59, 63, 64, 66, 70, 75, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 77, 83, 85, 91, 94, 95, 99]"
48,-46.106386952208446,-23.24268239369861,49.63,"[2, 12, 27, 48, 55, 77, 84]","[2, 12, 21, 22, 23, 27, 29, 38, 44, 47, 48, 49, 55, 56, 64, 66, 70, 75, 77, 81, 83, 84, 85, 94]"
49,-46.067943348830184,-23.23753092099786,69.02,"[2, 10, 13, 14, 17, 21, 22, 23, 24, 27, 30, 34, 38, 44, 49, 52, 53, 55, 56, 57, 64, 66, 70, 72, 74, 75, 77, 81, 83, 85, 94, 96]","[2, 3, 5, 10, 12, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 84, 85, 88, 91, 94, 95, 96, 99]"
50,-45.94406866386211,-23.316827193161245,89.3,"[0, 1, 6, 7, 11, 15, 18, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 65, 67, 68, 76, 80, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 8, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 87, 89, 90, 92, 93, 97, 98]"
51,-45.94264364183815,-23.326307416740985,42.46,"[0, 1, 4, 6, 7, 11, 15, 18, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 68, 80, 89, 93, 97]","[0, 1, 4, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 79, 80, 87, 89, 90, 92, 93, 97, 98]"
52,-46.06588873424075,-23.214726777744474,94.3,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 83, 85, 91, 94, 95, 96, 99]"
53,-46.06096480444748,-23.218130222302744,53.71,"[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 75, 83, 91, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 91, 94, 95, 96, 99]"
54,-45.93334172229775,-23.30470938100874,66.46,"[0, 1, 6, 7, 11, 15, 25, 31, 32, 35, 36, 42, 45, 50, 51, 54, 58, 60, 65, 68, 76, 80, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 8, 11, 15, 16, 18, 25, 31, 32, 35, 36, 37, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 65, 67, 68, 76, 80, 89, 93, 97, 98]"
55,-46.092514207358796,-23.242755289352043,92.53,"[2, 12, 22, 27, 44, 48, 49, 55, 56, 66, 70, 77, 81, 83, 84, 85, 94]","[2, 10, 12, 13, 14, 17, 19, 21, 22, 23, 24, 27, 29, 30, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 64, 66, 70, 72, 74, 75, 77, 81, 83, 84, 85, 91, 94, 96]"
56,-46.069074608101616,-23.23069170113231,59.14,"[5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 27, 30, 34, 38, 44, 47, 49, 52, 53, 55, 56, 57, 63, 64, 66, 70, 72, 74, 75, 77, 83, 85, 94]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 33, 34, 38, 40, 44, 47, 48, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 84, 85, 88, 91, 94, 95, 96, 99]"
57,-46.05700397221942,-23.22251636981419,56.49,"[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 83, 94, 95, 99]","[2, 3, 5, 10, 13, 14, 17, 19, 21, 22, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 55, 56, 57, 59, 63, 64, 66, 70, 72, 73, 74, 75, 77, 81, 83, 85, 88, 91, 94, 95, 96, 99]"
58,-45.96227450192982,-23.306423508282034,79.75,"[0, 1, 6, 7, 9, 11, 15, 16, 18, 25, 28, 31, 35, 36, 41, 42, 43, 46, 50, 51, 54, 58, 60, 67, 68, 71, 76, 80, 87, 90, 92, 93]","[0, 1, 4, 6, 7, 8, 9, 11, 15, 16, 18, 20, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 62, 65, 67, 68, 69, 71, 76, 80, 82, 87, 89, 90, 92, 93, 97, 98]"
59,-46.06006945876586,-23.202407567721956,30.98,"[3, 5, 13, 14, 17, 19, 21, 24, 26, 30, 34, 40, 47, 52, 53, 57, 59, 63, 64, 72, 75, 91, 94, 95, 99]","[3, 5, 10, 13, 14, 17, 19, 21, 23, 24, 26, 27, 29, 30, 34, 38, 40, 44, 47, 49, 52, 53, 56, 57, 59, 63, 64, 66, 70, 72, 74, 75, 83, 85, 91, 94, 95, 99]"
60,-45.94514254661696,-23.30936617846167,89.02,"[0, 1, 6, 7, 11, 15, 16, 25, 31, 35, 36, 37, 41, 42, 45, 46, 50, 51, 54, 58, 60, 65, 67, 68, 76, 80, 89, 93, 97, 98]","[0, 1, 4, 6, 7, 8, 9, 11, 15, 16, 18, 25, 28, 31, 32, 35, 36, 37, 39, 41, 42, 43, 45, 46, 50, 51, 54, 58, 60, 61, 62, 65, 67, 68, 71, 76, 80, 87, 89, 90, 92, 93, 97, 98]"
61,-45.91887850839015,-23.345668780356903,5.25,"[37, 45, 61, 97]","[0, 1, 4, 6, 7, 11, 15, 31, 35, 36, 37, 42, 45, 50, 51, 54, 60, 61, 68, 79, 80, 89, 93, 97]"
62,-45.96800007709696,-23.343647126493728,33.96,"[4, 15, 18, 28, 37, 39, 46, 62, 71, 79, 92]","[0, 4, 6, 7, 9, 11, 15, 18, 28, 31, 35, 37, 39, 41, 42, 45, 46, 50, 51, 58, 60, 62, 68, 71, 76, 78, 79, 80, 82, 87, 90, 92, 93, 97]"
