local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
10,-45.99190250431649,-23.3958489143977,14.23,"[7, 10, 20, 38, 143, 160, 171, 176, 179, 203, 224, 242, 289, 353, 354, 360, 371, 390, 392, 396]","[7, 10, 20, 28, 38, 42, 58, 143, 160, 171, 176, 179, 202, 203, 221, 224, 242, 259, 289, 296, 353, 354, 360, 369, 371, 383, 390, 392, 396, 411, 433, 456, 459]"
11,-46.12281418538869,-23.36150892968717,34.65,"[11, 44, 61, 66, 120, 132, 138, 151, 233, 279, 283, 342, 422]","[11, 26, 44, 56, 61, 66, 120, 124, 132, 134, 138, 151, 166, 188, 233, 279, 283, 340, 342, 356, 386, 389, 395, 422, 436, 444, 489]"
12,-45.91711178164192,-23.283112237631403,10.62,"[1, 12, 94, 123, 125, 140, 184, 189, 210, 218, 232, 241, 284, 299, 330, 381, 394, 398, 406, 431, 465]","[1, 5, 12, 32, 54, 87, 89, 94, 98, 123, 125, 127, 136, 140, 149, 156, 184, 189, 210, 212, 218, 225, 232, 241, 244, 245, 251, 277, 284, 299, 306, 322, 323, 330, 337, 364, 377, 379, 381, 393, 394, 398, 406, 407, 431, 452, 453, 465, 467, 468, 469, 492, 495]"
13,-46.07747092465435,-23.273846457227346,42.18,"[4, 13, 50, 181, 193, 194, 199, 227, 246, 285, 297, 352, 358, 466, 486]","[4, 13, 50, 53, 62, 82, 105, 109, 121, 137, 141, 158, 168, 180, 181, 193, 194, 199, 215, 217, 227, 246, 247, 256, 262, 285, 290, 297, 326, 328, 338, 352, 358, 380, 466, 472, 486]"
14,-45.86892972240043,-23.3958489143977,81.8,"[14, 19, 71, 97, 107, 113, 117, 191, 211, 260, 275, 305, 339, 435, 488]","[14, 19, 24, 63, 64, 71, 75, 97, 100, 107, 111, 113, 117, 161, 191, 211, 243, 254, 260, 275, 287, 305, 312, 315, 339, 361, 405, 435, 443, 445, 476, 481, 488, 490]"
15,-45.81883894955156,-23.3958489143977,2.98,"[15, 75, 95, 107, 110, 113, 175, 234, 243, 254, 276, 286, 311, 312, 414, 470, 490]","[15, 19, 71, 75, 95, 97, 107, 110, 113, 175, 205, 228, 234, 243, 254, 273, 276, 280, 286, 305, 311, 312, 414, 425, 435, 470, 490]"
16,-45.932748660283856,-23.235606979001975,6.0,"[3, 16, 37, 52, 212, 225, 241, 272, 274, 278, 291, 322, 370, 377, 379, 385, 428, 432, 467, 495]","[3, 5, 16, 37, 52, 72, 92, 94, 99, 108, 123, 125, 130, 148, 149, 156, 164, 167, 184, 189, 197, 206, 210, 212, 225, 232, 241, 244, 245, 272, 274, 278, 291, 322, 370, 377, 378, 379, 381, 385, 393, 394, 397, 398, 424, 427, 428, 432, 453, 454, 457, 458, 461, 462, 467, 479, 483, 492, 495]"
17,-45.83546393059084,-23.34668775017259,49.99,"[17, 45, 67, 112, 205, 228, 229, 273, 280, 417, 425, 426, 499]","[17, 45, 46, 47, 63, 67, 78, 91, 97, 111, 112, 113, 144, 185, 205, 228, 229, 230, 273, 276, 280, 346, 355, 417, 425, 426, 496, 499]"
18,-45.81883894955156,-23.291693024120125,25.74,"[18, 152, 173, 192, 230, 231, 295, 335, 382]","[18, 39, 45, 65, 67, 85, 102, 112, 144, 152, 173, 192, 207, 230, 231, 267, 293, 295, 335, 341, 359, 382, 401, 417, 426, 499]"
19,-45.85628644515706,-23.3958489143977,82.34,"[14, 19, 71, 75, 97, 107, 111, 113, 191, 243, 254, 275, 305, 339, 435, 490]","[14, 15, 19, 63, 71, 75, 95, 97, 100, 107, 110, 111, 113, 117, 175, 191, 211, 234, 243, 254, 260, 275, 276, 286, 287, 305, 311, 312, 315, 339, 361, 414, 435, 470, 476, 488, 490]"
20,-45.97584200518136,-23.38350978177133,29.05,"[7, 10, 20, 28, 38, 143, 160, 176, 179, 202, 224, 242, 259, 353, 354, 360, 371, 390, 392, 396, 456, 459]","[7, 10, 20, 28, 36, 38, 49, 143, 160, 171, 176, 179, 202, 203, 224, 242, 255, 259, 261, 289, 296, 353, 354, 360, 369, 371, 390, 392, 396, 456, 459]"
21,-45.96469455113373,-23.297725912513386,3.57,"[5, 21, 22, 70, 80, 84, 87, 103, 118, 165, 169, 251, 263, 282, 306, 314, 337, 364, 415, 431, 468, 487, 491]","[5, 21, 22, 30, 34, 41, 48, 54, 70, 80, 83, 84, 87, 94, 103, 118, 123, 125, 130, 140, 147, 149, 159, 164, 165, 169, 183, 187, 189, 210, 218, 220, 236, 244, 245, 251, 257, 263, 264, 266, 277, 282, 284, 292, 300, 306, 314, 323, 330, 337, 350, 364, 381, 388, 393, 406, 415, 431, 437, 440, 453, 455, 457, 465, 468, 480, 487, 491]"
22,-45.971475204729956,-23.320891771668865,13.7,"[21, 22, 30, 36, 41, 80, 103, 118, 169, 263, 264, 266, 282, 292, 300, 314, 350, 415, 437, 491]","[21, 22, 29, 30, 34, 36, 41, 54, 70, 80, 83, 84, 87, 103, 118, 140, 147, 159, 165, 169, 183, 236, 251, 263, 264, 266, 277, 282, 292, 300, 306, 314, 323, 337, 350, 364, 400, 406, 415, 431, 437, 440, 455, 459, 468, 474, 480, 487, 491]"
23,-46.038131359987425,-23.20207212374724,33.55,"[23, 25, 51, 74, 90, 93, 114, 115, 119, 128, 131, 154, 170, 186, 308, 310, 325, 357, 362, 412, 450, 463, 498]","[23, 25, 51, 57, 74, 86, 90, 93, 114, 115, 119, 121, 128, 131, 145, 153, 154, 170, 186, 208, 214, 238, 248, 250, 268, 288, 308, 310, 320, 325, 332, 345, 347, 348, 351, 357, 362, 374, 409, 410, 412, 446, 450, 463, 498]"
24,-45.8987959012763,-23.369884789765123,79.46,"[24, 63, 64, 96, 100, 116, 117, 139, 161, 172, 174, 190, 226, 260, 287, 294, 315, 318, 329, 361, 445, 460, 476, 488]","[14, 24, 35, 46, 47, 49, 63, 64, 71, 78, 96, 97, 100, 104, 111, 116, 117, 126, 139, 142, 150, 161, 172, 174, 185, 190, 191, 196, 211, 223, 226, 255, 260, 261, 270, 275, 287, 294, 305, 315, 318, 329, 339, 344, 346, 355, 361, 405, 435, 443, 445, 447, 460, 475, 476, 481, 484, 485, 488]"
25,-46.06666710029164,-23.20207212374724,63.49,"[23, 25, 27, 51, 119, 145, 153, 154, 186, 195, 240, 248, 250, 268, 288, 308, 348, 351, 357, 391, 410, 413, 450, 477, 498]","[9, 23, 25, 27, 33, 51, 74, 82, 90, 93, 114, 115, 119, 121, 128, 131, 145, 146, 153, 154, 168, 170, 186, 195, 198, 208, 240, 248, 250, 268, 288, 308, 325, 328, 347, 348, 351, 357, 362, 365, 391, 404, 410, 412, 413, 418, 450, 477, 493, 498]"
26,-46.103985606057584,-23.326932755505556,61.12,"[26, 55, 66, 124, 137, 166, 188, 209, 283, 338, 356, 389, 420, 442, 448, 449, 489]","[0, 11, 26, 31, 44, 55, 56, 60, 62, 66, 68, 105, 109, 120, 124, 132, 137, 138, 141, 166, 188, 209, 227, 233, 246, 283, 297, 309, 324, 326, 338, 342, 356, 368, 380, 386, 387, 389, 420, 422, 436, 442, 444, 448, 449, 472, 486, 489]"
27,-46.0939534598083,-23.20207212374724,65.56,"[6, 9, 25, 27, 33, 43, 145, 146, 195, 198, 200, 213, 240, 248, 250, 253, 268, 288, 336, 348, 351, 365, 366, 391, 404, 410, 413, 418, 421, 430, 439, 441, 477, 493, 494]","[2, 6, 8, 9, 25, 27, 33, 43, 51, 53, 82, 88, 101, 145, 146, 153, 186, 195, 198, 200, 213, 216, 240, 248, 250, 253, 268, 269, 288, 308, 317, 328, 336, 343, 348, 351, 365, 366, 391, 403, 404, 410, 413, 418, 421, 430, 439, 441, 450, 477, 493, 494, 498]"
28,-45.95594337400153,-23.368925022788655,46.27,"[20, 28, 49, 202, 255, 259, 371, 390, 456]","[7, 10, 20, 28, 30, 36, 38, 41, 49, 64, 96, 116, 160, 176, 179, 202, 223, 224, 226, 242, 255, 259, 261, 264, 270, 292, 294, 300, 329, 350, 353, 354, 360, 369, 371, 390, 396, 440, 447, 456, 459, 460, 484, 485]"
29,-46.01773117178071,-23.329626453051734,44.48,"[29, 106, 147, 177, 183, 201, 399, 400, 402, 408, 471, 474, 478]","[22, 29, 34, 36, 68, 77, 80, 81, 103, 106, 118, 135, 147, 159, 169, 177, 180, 183, 201, 235, 236, 249, 252, 263, 266, 298, 327, 333, 384, 399, 400, 402, 408, 429, 437, 455, 459, 471, 474, 478, 480, 491]"
30,-45.964412851008895,-23.326491655189404,70.97,"[22, 30, 36, 41, 54, 80, 103, 118, 169, 263, 264, 266, 277, 282, 292, 300, 314, 350, 415, 440]","[21, 22, 28, 30, 36, 41, 54, 70, 80, 84, 87, 103, 118, 140, 147, 159, 169, 183, 202, 251, 263, 264, 266, 277, 282, 292, 300, 314, 323, 350, 364, 400, 406, 415, 431, 437, 440, 447, 455, 459, 465, 468, 474, 484, 491]"
31,-46.07229071708916,-23.360897908804855,87.9,"[31, 56, 324, 368, 376, 384, 386, 436, 444, 448]","[26, 31, 56, 66, 68, 77, 79, 81, 105, 106, 133, 138, 209, 233, 239, 249, 252, 309, 324, 333, 363, 368, 376, 384, 386, 389, 399, 402, 420, 422, 429, 436, 442, 444, 448]"
32,-45.906381400415626,-23.317927077269523,9.82,"[32, 35, 89, 126, 127, 142, 150, 172, 299, 323, 344, 406, 407, 465, 469, 475, 484]","[1, 12, 32, 35, 41, 47, 54, 78, 89, 91, 104, 126, 127, 136, 139, 140, 142, 150, 172, 174, 185, 190, 196, 210, 218, 251, 264, 270, 277, 284, 292, 299, 314, 318, 319, 321, 323, 329, 330, 344, 346, 355, 394, 406, 407, 415, 431, 440, 447, 452, 465, 469, 475, 484, 496, 497]"
33,-46.10264843250543,-23.226198842183596,22.87,"[2, 8, 9, 27, 33, 53, 82, 88, 101, 146, 195, 198, 216, 240, 269, 317, 328, 343, 365, 403, 404, 413, 418, 451, 477, 493]","[2, 6, 8, 9, 25, 27, 33, 43, 53, 69, 82, 88, 101, 121, 145, 146, 153, 157, 158, 168, 195, 198, 200, 213, 216, 240, 247, 248, 250, 253, 256, 262, 268, 269, 285, 288, 317, 328, 336, 343, 348, 351, 358, 365, 366, 391, 403, 404, 410, 413, 418, 421, 430, 438, 439, 441, 451, 477, 493, 494]"
34,-46.00056504252069,-23.29524359462404,16.76,"[34, 48, 70, 83, 84, 103, 118, 135, 147, 159, 163, 165, 183, 219, 220, 236, 263, 302, 327, 437, 455, 478, 480, 487, 491]","[5, 21, 22, 29, 34, 40, 48, 70, 73, 80, 83, 84, 103, 118, 129, 135, 147, 159, 163, 165, 169, 177, 183, 187, 219, 220, 235, 236, 257, 263, 266, 298, 301, 302, 303, 306, 307, 327, 364, 367, 372, 375, 388, 400, 419, 423, 437, 455, 457, 471, 474, 478, 480, 487, 491]"
35,-45.89211523417121,-23.330361853364764,31.92,"[32, 35, 47, 78, 89, 91, 104, 126, 127, 139, 142, 150, 172, 174, 185, 196, 318, 319, 321, 344, 346, 355, 407, 469, 475, 496]","[24, 32, 35, 46, 47, 63, 64, 78, 89, 91, 96, 104, 116, 117, 126, 127, 136, 139, 142, 150, 172, 174, 185, 190, 196, 226, 270, 277, 299, 318, 319, 321, 323, 329, 344, 346, 355, 361, 406, 407, 445, 447, 465, 469, 475, 476, 484, 496, 497]"
36,-45.98075252922749,-23.34264221201465,89.43,"[22, 30, 36, 169, 202, 263, 266, 300, 350, 459, 474]","[7, 20, 22, 28, 29, 30, 36, 41, 54, 80, 103, 118, 147, 159, 169, 183, 201, 202, 242, 255, 263, 264, 266, 277, 282, 292, 300, 314, 350, 371, 390, 396, 400, 408, 415, 437, 440, 455, 456, 459, 474, 491]"
37,-45.95669045779446,-23.248796324138805,71.04,"[5, 16, 37, 99, 125, 130, 149, 164, 187, 189, 197, 212, 244, 245, 278, 322, 370, 377, 393, 453, 457, 467, 483, 495]","[3, 5, 16, 37, 52, 59, 70, 73, 84, 87, 92, 94, 99, 108, 123, 125, 130, 149, 155, 164, 165, 182, 187, 189, 197, 204, 210, 212, 218, 225, 232, 237, 241, 244, 245, 257, 258, 272, 274, 278, 281, 301, 306, 307, 322, 334, 337, 364, 370, 377, 379, 381, 388, 393, 398, 416, 423, 428, 453, 457, 458, 462, 467, 468, 482, 483, 487, 495]"
38,-45.98239635302691,-23.394553859214422,20.02,"[7, 10, 20, 38, 143, 160, 176, 179, 224, 242, 353, 354, 360, 371, 390, 392, 396]","[7, 10, 20, 28, 38, 143, 160, 171, 176, 179, 202, 203, 224, 242, 255, 259, 289, 296, 353, 354, 360, 369, 371, 383, 390, 392, 396, 411, 433, 456, 459]"
39,-45.859543318383075,-23.28638394225218,44.58,"[39, 65, 98, 102, 136, 173, 207, 267, 335, 341, 382, 401, 452, 497]","[1, 18, 39, 65, 85, 91, 98, 102, 127, 136, 152, 173, 192, 207, 230, 231, 267, 271, 293, 295, 299, 304, 319, 321, 335, 341, 359, 382, 401, 426, 434, 452, 469, 496, 497]"
40,-46.01409124690962,-23.253958650709045,84.39,"[40, 73, 86, 129, 219, 220, 237, 257, 281, 290, 301, 303, 307, 320, 345, 367, 372, 374, 375, 416, 419, 423, 482]","[34, 40, 48, 59, 73, 83, 86, 90, 99, 115, 129, 130, 155, 163, 165, 170, 182, 187, 208, 214, 219, 220, 235, 236, 237, 238, 257, 258, 281, 290, 298, 301, 302, 303, 307, 310, 320, 345, 347, 362, 367, 372, 374, 375, 388, 416, 419, 423, 480, 482, 483, 487]"
41,-45.94595714512081,-23.329945534452786,38.32,"[22, 30, 41, 54, 169, 264, 277, 282, 292, 300, 314, 323, 350, 415, 440, 447, 484]","[21, 22, 28, 30, 32, 36, 41, 54, 80, 87, 89, 96, 103, 118, 140, 169, 172, 226, 251, 255, 263, 264, 266, 270, 277, 282, 292, 300, 314, 323, 330, 344, 350, 364, 406, 407, 415, 431, 440, 447, 460, 465, 468, 484]"
42,-46.03880127732764,-23.3958489143977,91.17,"[42, 58, 79, 81, 133, 171, 203, 221, 289, 296, 363, 376, 383, 411, 433]","[7, 10, 42, 58, 79, 81, 106, 133, 143, 160, 171, 203, 221, 249, 289, 296, 363, 376, 383, 384, 392, 396, 411, 429, 433]"
43,-46.12281418538869,-23.20207212374724,29.0,"[2, 6, 8, 9, 27, 43, 101, 146, 198, 200, 213, 216, 253, 317, 336, 343, 365, 366, 403, 404, 413, 418, 421, 430, 439, 441, 477, 494]","[2, 6, 8, 9, 27, 33, 43, 53, 88, 101, 145, 146, 157, 195, 198, 200, 213, 216, 240, 248, 253, 268, 269, 288, 317, 336, 343, 351, 365, 366, 391, 403, 404, 410, 413, 418, 421, 430, 439, 441, 477, 493, 494]"
44,-46.12281418538869,-23.36280767529131,47.43,"[11, 44, 61, 66, 120, 132, 138, 151, 233, 279, 283, 342, 422]","[11, 26, 44, 56, 61, 66, 120, 124, 132, 134, 138, 151, 166, 188, 233, 279, 283, 340, 342, 356, 386, 389, 395, 422, 436, 444, 489]"
45,-45.81883894955156,-23.32765550001597,68.47,"[17, 45, 67, 112, 144, 228, 229, 230, 417, 425, 426, 499]","[17, 18, 45, 67, 112, 144, 205, 228, 229, 230, 273, 280, 382, 417, 425, 426, 499]"
46,-45.866651546915826,-23.345369327079172,11.39,"[46, 47, 63, 78, 91, 104, 111, 126, 139, 150, 174, 185, 196, 346, 355, 361, 475, 476, 496]","[17, 24, 35, 46, 47, 63, 67, 78, 91, 97, 104, 111, 116, 117, 126, 127, 139, 142, 150, 172, 174, 185, 190, 196, 228, 229, 280, 318, 319, 321, 329, 344, 346, 355, 361, 425, 426, 445, 475, 476, 496, 497]"
47,-45.87683183900555,-23.34159928101401,19.54,"[35, 46, 47, 63, 78, 91, 104, 126, 139, 142, 150, 172, 174, 185, 196, 318, 346, 355, 361, 475, 476, 496]","[17, 24, 32, 35, 46, 47, 63, 64, 78, 89, 91, 97, 104, 111, 116, 117, 126, 127, 139, 142, 150, 161, 172, 174, 185, 190, 196, 226, 318, 319, 321, 329, 344, 346, 355, 361, 407, 426, 445, 447, 469, 475, 476, 484, 496, 497]"
48,-45.999356976387425,-23.281680258069656,89.19,"[34, 48, 70, 83, 84, 129, 159, 163, 165, 219, 220, 236, 257, 302, 303, 372, 375, 388, 419, 455, 480, 487, 491]","[5, 21, 34, 40, 48, 70, 73, 80, 83, 84, 103, 118, 129, 130, 135, 147, 149, 159, 163, 164, 165, 183, 187, 219, 220, 235, 236, 237, 257, 263, 266, 281, 298, 301, 302, 303, 306, 307, 327, 345, 364, 367, 372, 375, 388, 416, 419, 423, 437, 455, 457, 471, 478, 480, 482, 487, 491]"
49,-45.929448043714494,-23.376352431568424,86.65,"[28, 49, 64, 96, 100, 116, 161, 223, 226, 255, 259, 261, 270, 294, 329, 369, 405, 460, 485]","[20, 24, 28, 49, 64, 96, 100, 116, 161, 172, 174, 176, 190, 211, 223, 226, 255, 259, 260, 261, 270, 287, 294, 300, 315, 318, 329, 344, 350, 354, 361, 369, 405, 443, 445, 447, 456, 460, 476, 481, 484, 485, 488]"
50,-46.05974362564765,-23.285989787399416,97.79,"[13, 50, 109, 141, 180, 181, 193, 215, 235, 352, 466, 472]","[4, 13, 50, 68, 105, 109, 129, 135, 137, 141, 163, 168, 177, 180, 181, 193, 194, 199, 209, 215, 219, 227, 235, 246, 252, 285, 290, 297, 298, 302, 303, 309, 326, 327, 338, 352, 358, 372, 419, 420, 466, 471, 472, 478, 486]"
51,-46.05866402994647,-23.20207212374724,18.81,"[23, 25, 51, 93, 115, 119, 128, 145, 154, 186, 248, 250, 268, 288, 308, 325, 348, 351, 357, 410, 450, 498]","[9, 23, 25, 27, 51, 74, 82, 90, 93, 114, 115, 119, 121, 128, 131, 145, 153, 154, 168, 170, 186, 195, 198, 208, 240, 248, 250, 268, 288, 308, 310, 325, 347, 348, 351, 357, 362, 365, 391, 410, 412, 413, 450, 463, 477, 493, 498]"
52,-45.93230680706519,-23.217835814481585,71.87,"[3, 16, 52, 108, 206, 272, 274, 278, 378, 385, 397, 428, 432]","[3, 16, 37, 52, 72, 92, 108, 148, 167, 197, 206, 212, 225, 241, 272, 274, 278, 291, 313, 322, 334, 370, 377, 378, 379, 385, 397, 424, 427, 428, 432, 454, 458, 462, 464, 467, 479, 483, 495]"
53,-46.11052326273949,-23.244060579433206,68.02,"[8, 33, 53, 69, 88, 101, 157, 158, 247, 256, 262, 269, 317, 328, 438, 451, 493]","[2, 4, 6, 8, 9, 13, 27, 33, 43, 53, 69, 82, 88, 101, 121, 146, 153, 157, 158, 168, 181, 194, 198, 199, 200, 213, 216, 217, 227, 247, 253, 256, 262, 269, 285, 317, 328, 336, 343, 352, 358, 365, 366, 380, 403, 404, 413, 418, 421, 430, 438, 439, 441, 451, 477, 493, 494]"
54,-45.942638221220406,-23.315575470807286,75.01,"[30, 41, 54, 87, 89, 140, 251, 264, 277, 282, 292, 300, 314, 323, 406, 415, 431, 440, 465, 468]","[12, 21, 22, 30, 32, 36, 41, 54, 70, 80, 84, 87, 89, 103, 118, 127, 140, 169, 210, 218, 251, 263, 264, 266, 270, 277, 282, 284, 292, 299, 300, 306, 314, 323, 330, 337, 344, 350, 364, 381, 393, 406, 407, 415, 431, 437, 440, 447, 465, 468, 469, 484, 491]"
55,-46.12281418538869,-23.312052388107265,99.97,"[0, 26, 55, 60, 62, 124, 137, 166, 188, 356, 387, 449, 489]","[0, 26, 55, 60, 62, 66, 124, 137, 166, 188, 209, 217, 227, 246, 283, 297, 326, 338, 342, 352, 356, 380, 387, 389, 420, 442, 449, 486, 489]"
56,-46.08971388599712,-23.362906285810162,42.45,"[31, 56, 138, 233, 324, 368, 386, 422, 436, 444]","[11, 26, 31, 44, 56, 61, 66, 79, 120, 132, 134, 138, 151, 188, 209, 233, 239, 279, 283, 309, 324, 333, 340, 342, 356, 363, 368, 376, 384, 386, 389, 395, 420, 422, 436, 442, 444, 448, 489]"
57,-46.008495425230144,-23.20207212374724,55.25,"[57, 74, 90, 93, 114, 128, 131, 154, 170, 182, 204, 214, 238, 258, 310, 325, 332, 409, 412, 446, 463]","[23, 57, 59, 72, 74, 86, 90, 92, 93, 99, 114, 115, 119, 128, 131, 154, 155, 170, 182, 186, 204, 208, 214, 237, 238, 258, 281, 308, 310, 313, 320, 325, 332, 334, 345, 347, 357, 362, 409, 412, 416, 427, 446, 450, 458, 463, 482, 483, 498]"
58,-46.03486727778059,-23.3958489143977,85.82,"[42, 58, 81, 133, 171, 203, 221, 289, 296, 363, 383, 411, 433]","[7, 10, 42, 58, 79, 81, 106, 133, 143, 160, 171, 201, 203, 221, 249, 289, 296, 363, 376, 383, 384, 392, 396, 411, 429, 433]"
59,-45.98973848866427,-23.228000855397315,16.4,"[59, 73, 86, 92, 99, 155, 182, 197, 204, 214, 237, 238, 258, 281, 301, 334, 409, 416, 423, 446, 482, 483]","[37, 40, 57, 59, 72, 73, 74, 86, 90, 92, 99, 108, 114, 130, 131, 155, 164, 170, 182, 187, 197, 204, 214, 237, 238, 245, 257, 258, 281, 301, 307, 310, 313, 320, 332, 334, 345, 347, 362, 367, 370, 374, 375, 388, 409, 412, 416, 419, 423, 424, 427, 446, 457, 458, 462, 463, 482, 483]"
60,-46.12281418538869,-23.30007401226637,68.55,"[0, 55, 60, 62, 124, 137, 166, 217, 227, 380, 387, 449]","[0, 26, 55, 60, 62, 69, 124, 137, 158, 166, 188, 199, 209, 217, 227, 246, 247, 256, 283, 285, 297, 326, 338, 352, 356, 380, 387, 389, 420, 449, 486, 489]"
61,-46.12281418538869,-23.373581771614028,44.63,"[11, 44, 61, 120, 132, 134, 138, 151, 233, 279, 340, 342, 422]","[11, 44, 56, 61, 66, 120, 132, 134, 138, 151, 233, 239, 279, 283, 340, 342, 386, 395, 422, 436, 444, 489]"
62,-46.110788209611805,-23.297150497069858,21.44,"[0, 55, 60, 62, 124, 137, 166, 217, 227, 246, 297, 338, 352, 380, 387, 449, 486]","[0, 4, 13, 26, 55, 60, 62, 69, 105, 109, 124, 137, 158, 166, 188, 194, 199, 209, 217, 227, 246, 247, 256, 285, 297, 326, 338, 352, 356, 380, 387, 389, 420, 442, 449, 472, 486, 489]"
63,-45.87510044206325,-23.360680351441296,60.8,"[24, 46, 47, 63, 78, 97, 104, 111, 117, 139, 174, 185, 190, 196, 318, 346, 355, 361, 445, 476]","[14, 17, 19, 24, 35, 46, 47, 63, 64, 71, 78, 91, 96, 97, 100, 104, 111, 113, 116, 117, 126, 139, 142, 150, 161, 172, 174, 185, 190, 191, 196, 211, 226, 260, 275, 287, 305, 315, 318, 329, 339, 344, 346, 355, 361, 435, 445, 460, 475, 476, 488, 496]"
