local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
85,-45.834965614539556,-23.372941624096942,87.7,"[21, 44, 54, 56, 62, 84, 85]","[0, 21, 40, 44, 47, 54, 56, 58, 62, 63, 84, 85]"
86,-46.0896284379325,-23.27769978689413,24.31,"[6, 24, 46, 49, 57, 70, 86, 92]","[6, 24, 27, 43, 46, 49, 57, 70, 74, 77, 86, 92, 98]"
87,-46.037192100394215,-23.28876154527609,74.29,[87],"[24, 46, 49, 77, 87, 93]"
88,-45.89732951369671,-23.362955861533898,23.02,"[0, 4, 7, 10, 17, 19, 29, 37, 41, 48, 58, 63, 83, 88, 91]","[0, 2, 4, 7, 10, 15, 17, 19, 21, 29, 33, 37, 39, 40, 41, 47, 48, 55, 58, 62, 63, 66, 67, 72, 75, 83, 84, 88, 91, 95]"
89,-45.96446977095807,-23.358967251078738,97.53,"[1, 3, 9, 38, 50, 61, 75, 76, 89]","[1, 2, 3, 9, 12, 20, 23, 26, 28, 35, 38, 48, 50, 60, 61, 75, 76, 78, 89, 94, 97]"
90,-45.99457043287693,-23.322139897973173,61.16,"[28, 35, 38, 60, 61, 90]","[1, 9, 20, 23, 28, 30, 35, 38, 50, 60, 61, 90]"
91,-45.91072155280792,-23.34770237622286,74.6,"[4, 7, 10, 15, 17, 19, 37, 41, 48, 55, 75, 83, 88, 91]","[0, 2, 4, 7, 10, 13, 15, 17, 19, 29, 37, 41, 47, 48, 55, 58, 63, 67, 71, 75, 78, 83, 88, 91, 96]"
92,-46.09625589756417,-23.252500446069767,28.38,"[6, 18, 24, 27, 46, 57, 70, 86, 92]","[6, 18, 24, 27, 43, 46, 49, 57, 70, 77, 86, 92]"
93,-46.02132586184846,-23.25859152372429,14.09,[93],"[43, 49, 77, 87, 93]"
94,-45.94672861596973,-23.38741291158431,11.64,"[2, 3, 12, 26, 67, 78, 94]","[2, 3, 12, 26, 33, 41, 48, 50, 67, 75, 76, 78, 89, 94, 95, 97]"
95,-45.90781419284491,-23.3958489143977,13.05,"[2, 29, 33, 39, 41, 66, 67, 72, 95]","[2, 7, 12, 17, 26, 29, 33, 39, 41, 48, 58, 66, 67, 72, 78, 83, 88, 94, 95]"
96,-45.87804861422049,-23.31868554323354,45.82,"[10, 11, 13, 15, 37, 71, 96]","[0, 4, 10, 11, 13, 15, 19, 37, 40, 55, 63, 71, 83, 91, 96]"
97,-45.98232826714592,-23.38407007151685,58.79,"[3, 9, 76, 97]","[3, 8, 9, 12, 16, 23, 26, 28, 38, 50, 59, 65, 76, 78, 89, 94, 97]"
98,-46.086064136395045,-23.306076451938036,73.04,"[64, 74, 98]","[22, 24, 25, 46, 49, 64, 70, 74, 77, 80, 86, 98, 99]"
99,-46.08455016413197,-23.33576084139336,38.94,"[14, 25, 64, 74, 80, 99]","[5, 14, 22, 25, 64, 74, 79, 80, 81, 98, 99]"
