local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
33,-45.81883894955156,-23.376027214693767,4.48,"[11, 13, 33, 44, 46, 86, 90, 121, 139, 149, 162, 165, 176, 242, 245, 246, 258, 268, 322, 325, 336, 348, 428, 446, 459, 462, 464]","[1, 11, 13, 31, 32, 33, 44, 46, 49, 62, 86, 90, 95, 121, 132, 139, 146, 149, 162, 165, 170, 176, 191, 242, 245, 246, 258, 268, 304, 314, 316, 322, 325, 336, 342, 345, 348, 428, 435, 446, 459, 462, 464]"
34,-45.83541528853773,-23.209886886001243,15.38,"[16, 34, 57, 119, 144, 151, 159, 250, 315, 332, 335, 371, 379, 383, 392, 401, 414, 447, 467, 493]","[16, 34, 36, 45, 57, 96, 119, 144, 151, 157, 159, 207, 212, 236, 250, 279, 299, 315, 332, 335, 351, 371, 379, 383, 392, 401, 414, 447, 467, 493]"
35,-45.941059657900766,-23.30529086890954,24.52,"[35, 66, 76, 110, 155, 158, 194, 196, 203, 241, 269, 273, 318, 353, 358, 364, 375, 399, 405, 425, 497]","[35, 56, 63, 66, 76, 77, 91, 99, 102, 104, 106, 110, 127, 155, 158, 160, 182, 189, 194, 196, 203, 210, 218, 225, 241, 260, 261, 269, 273, 297, 305, 310, 318, 320, 329, 353, 356, 357, 358, 364, 374, 375, 399, 403, 405, 411, 421, 422, 425, 441, 480, 497, 499]"
36,-45.86650481013654,-23.222700925612312,93.85,"[5, 36, 92, 96, 119, 151, 207, 253, 279, 335, 368, 382, 401, 447, 456]","[5, 28, 34, 36, 57, 92, 96, 97, 116, 119, 148, 151, 197, 200, 207, 223, 236, 250, 253, 266, 279, 332, 335, 368, 371, 382, 383, 386, 392, 393, 401, 414, 418, 427, 443, 447, 456, 461, 478, 482]"
37,-46.05985601651079,-23.29855803748116,86.71,"[37, 43, 74, 125, 164, 219, 346, 367, 444, 463]","[21, 37, 43, 59, 74, 80, 125, 134, 137, 145, 164, 166, 177, 178, 219, 306, 307, 312, 346, 347, 361, 367, 380, 417, 444, 452, 463, 477, 490, 494]"
38,-45.997513814216965,-23.311946575886733,5.34,"[38, 47, 56, 80, 131, 134, 150, 222, 243, 308, 317, 329, 374, 381, 396, 406, 424, 475, 480, 486]","[38, 47, 55, 56, 66, 76, 80, 91, 102, 111, 131, 134, 150, 155, 160, 175, 189, 203, 208, 222, 227, 243, 269, 280, 298, 308, 313, 317, 329, 338, 361, 364, 374, 380, 381, 396, 397, 406, 422, 424, 429, 437, 452, 475, 477, 480, 486, 490, 494]"
39,-45.93148942084946,-23.234450259223237,86.11,"[8, 23, 39, 42, 89, 200, 213, 230, 303, 350, 363, 384, 389, 436, 474]","[8, 23, 39, 42, 77, 89, 92, 97, 99, 136, 184, 197, 200, 213, 223, 225, 230, 238, 259, 261, 277, 296, 297, 303, 311, 327, 334, 350, 355, 363, 382, 384, 389, 408, 413, 418, 421, 426, 427, 436, 439, 461, 468, 474, 481, 482, 498]"
40,-46.08384011871941,-23.225581081014788,21.57,"[40, 78, 85, 101, 115, 130, 173, 186, 228, 257, 341, 458]","[20, 27, 40, 50, 61, 78, 85, 101, 109, 115, 130, 133, 135, 141, 173, 186, 205, 217, 228, 257, 271, 278, 294, 301, 302, 306, 337, 341, 343, 394, 404, 410, 417, 423, 434, 450, 458, 472, 491]"
41,-45.987348948928265,-23.20207212374724,11.33,"[41, 107, 152, 161, 171, 174, 187, 251, 252, 277, 327, 333, 339, 385, 471]","[4, 7, 9, 41, 42, 64, 67, 107, 152, 161, 171, 174, 187, 251, 252, 277, 285, 288, 290, 292, 296, 311, 319, 327, 333, 339, 350, 373, 385, 400, 402, 426, 433, 439, 468, 471, 485, 492]"
42,-45.94132653323744,-23.212163631678585,11.97,"[23, 39, 42, 200, 230, 238, 259, 277, 296, 327, 334, 350, 363, 413, 439, 468, 498]","[8, 23, 39, 41, 42, 89, 97, 152, 171, 187, 197, 200, 213, 230, 238, 251, 252, 259, 277, 296, 303, 311, 327, 334, 339, 350, 363, 389, 413, 426, 427, 436, 439, 468, 498]"
43,-46.072679533159494,-23.310750892306643,23.36,"[37, 43, 74, 177, 312, 347]","[21, 37, 43, 59, 74, 75, 125, 134, 145, 164, 177, 219, 295, 306, 307, 312, 346, 347, 354, 367, 372, 444, 449, 453, 463, 489, 490, 494]"
44,-45.81883894955156,-23.3958489143977,55.57,"[31, 32, 33, 44, 46, 90, 121, 132, 139, 162, 165, 176, 242, 245, 268, 316, 322, 325, 336, 342, 348, 428, 446, 459, 462, 464]","[1, 11, 13, 18, 31, 32, 33, 44, 46, 49, 62, 79, 86, 90, 121, 132, 139, 146, 149, 162, 165, 176, 191, 242, 245, 246, 258, 268, 316, 322, 325, 336, 342, 348, 428, 446, 459, 462, 464]"
45,-45.81883894955156,-23.241277211244633,64.81,"[22, 45, 54, 57, 120, 157, 212, 236, 299, 332, 351, 371, 383, 395]","[0, 16, 22, 34, 45, 53, 54, 57, 68, 96, 116, 119, 120, 144, 151, 157, 159, 168, 212, 236, 250, 279, 299, 315, 332, 351, 371, 379, 383, 392, 393, 395, 414, 443, 467, 484, 493]"
46,-45.83214834234,-23.3958489143977,75.95,"[1, 31, 32, 33, 44, 46, 49, 62, 90, 121, 132, 139, 146, 162, 165, 176, 191, 242, 245, 268, 316, 322, 325, 336, 342, 348, 428, 459, 462, 464]","[1, 11, 13, 18, 31, 32, 33, 44, 46, 49, 62, 79, 84, 86, 90, 95, 121, 132, 139, 146, 149, 162, 165, 176, 191, 201, 204, 242, 245, 246, 258, 268, 316, 322, 325, 328, 336, 342, 348, 428, 446, 459, 462, 464]"
47,-46.00071846530308,-23.31447280551168,71.37,"[38, 47, 56, 80, 131, 134, 150, 222, 243, 308, 317, 329, 374, 381, 396, 406, 424, 475, 486, 490]","[38, 47, 55, 56, 66, 76, 80, 102, 111, 131, 134, 150, 160, 175, 189, 208, 222, 227, 243, 269, 280, 298, 308, 313, 317, 329, 338, 346, 361, 364, 374, 380, 381, 396, 397, 406, 422, 424, 429, 437, 452, 475, 477, 480, 483, 486, 490, 494]"
48,-45.98323325862786,-23.372274664476755,32.82,"[48, 60, 70, 73, 111, 181, 193, 202, 209, 227, 249, 274, 275, 289, 313, 323, 330, 344, 370, 388, 437, 465, 470, 476, 483]","[48, 55, 60, 63, 70, 71, 73, 102, 103, 108, 111, 122, 128, 131, 143, 179, 181, 193, 202, 206, 209, 227, 235, 249, 262, 267, 274, 275, 280, 289, 293, 308, 313, 317, 323, 330, 344, 366, 370, 387, 388, 397, 416, 437, 445, 448, 465, 470, 476, 483, 499]"
49,-45.85361455539753,-23.3958489143977,18.54,"[1, 18, 31, 32, 46, 49, 62, 79, 84, 90, 132, 139, 146, 191, 201, 204, 316, 342, 428]","[1, 10, 18, 19, 31, 32, 33, 44, 46, 49, 62, 69, 79, 84, 86, 87, 90, 95, 117, 121, 132, 139, 146, 154, 162, 165, 170, 176, 191, 201, 204, 232, 242, 245, 246, 248, 254, 265, 268, 316, 322, 325, 328, 336, 342, 348, 428, 438, 446, 459, 462, 464]"
50,-46.12281418538869,-23.24958724558668,68.7,"[24, 50, 100, 109, 141, 226, 231, 263, 301, 376, 491]","[24, 40, 50, 59, 61, 100, 109, 133, 141, 145, 226, 231, 257, 263, 301, 307, 341, 376, 417, 491]"
51,-45.84121226351217,-23.29603743366645,9.3,"[51, 53, 94, 112, 168, 188, 192, 198, 199, 211, 233, 234, 270, 283, 300, 309, 324, 365, 369, 377, 407, 419, 442, 457, 460, 469, 496]","[0, 15, 22, 25, 30, 51, 53, 54, 68, 94, 112, 116, 120, 147, 153, 168, 188, 192, 198, 199, 211, 233, 234, 256, 264, 270, 283, 287, 300, 309, 321, 324, 331, 349, 360, 362, 365, 369, 377, 398, 407, 419, 442, 443, 457, 460, 469, 484, 488, 496]"
52,-46.030775266796155,-23.24939244563929,31.41,"[4, 6, 52, 65, 137, 166, 178, 214, 271, 288, 359, 409, 429, 451, 472]","[4, 6, 7, 52, 64, 65, 67, 85, 107, 125, 126, 135, 137, 140, 166, 175, 178, 186, 205, 208, 214, 224, 228, 255, 271, 288, 290, 292, 298, 306, 337, 338, 359, 361, 367, 404, 409, 423, 429, 433, 434, 444, 450, 451, 452, 463, 471, 472, 477, 492]"
53,-45.82877986898594,-23.279693777495968,70.42,"[0, 22, 51, 53, 54, 68, 120, 168, 188, 211, 283, 300, 309, 324, 369, 407, 419, 443, 457, 460, 469, 484]","[0, 22, 25, 45, 51, 53, 54, 68, 94, 96, 112, 116, 120, 147, 153, 157, 168, 188, 192, 198, 199, 211, 233, 234, 236, 264, 270, 283, 299, 300, 309, 321, 324, 351, 362, 365, 369, 377, 393, 395, 398, 407, 419, 442, 443, 457, 460, 469, 484, 488, 496]"
54,-45.819197742495966,-23.261405482692723,59.96,"[0, 22, 45, 53, 54, 68, 116, 120, 157, 168, 299, 351, 395, 443, 460, 484]","[0, 22, 45, 51, 53, 54, 57, 68, 94, 96, 116, 120, 157, 168, 188, 211, 212, 236, 283, 299, 300, 309, 324, 332, 351, 369, 371, 383, 393, 395, 398, 407, 419, 443, 457, 460, 469, 484, 496]"
55,-46.00278586623406,-23.3424379081489,7.8,"[55, 70, 111, 131, 227, 280, 308, 313, 317, 381, 397, 406, 424, 437, 483, 486]","[17, 21, 38, 47, 48, 55, 56, 60, 70, 72, 80, 102, 111, 131, 134, 150, 222, 227, 280, 308, 313, 317, 323, 364, 370, 374, 381, 388, 396, 397, 406, 424, 437, 475, 476, 483, 486, 490, 494, 499]"
56,-45.98551786562152,-23.30354759690766,76.1,"[38, 47, 56, 66, 76, 160, 189, 222, 243, 269, 329, 364, 374, 381, 396, 422, 424, 475, 480, 486]","[3, 35, 38, 47, 55, 56, 66, 76, 80, 82, 91, 102, 104, 131, 134, 140, 150, 155, 158, 160, 175, 189, 194, 203, 208, 218, 222, 224, 241, 243, 255, 269, 280, 286, 297, 298, 305, 308, 310, 317, 320, 329, 338, 361, 364, 374, 380, 381, 396, 406, 422, 424, 429, 466, 475, 477, 480, 486, 490]"
57,-45.81883894955156,-23.218047940325203,80.75,"[16, 34, 45, 57, 144, 159, 212, 250, 299, 315, 332, 351, 371, 379, 383, 392, 414, 467, 493]","[16, 34, 36, 45, 54, 57, 96, 119, 120, 144, 151, 157, 159, 212, 236, 250, 299, 315, 332, 335, 351, 371, 379, 383, 392, 395, 401, 414, 447, 467, 493]"
58,-45.92640084489075,-23.34992456826156,81.5,"[14, 58, 63, 93, 103, 106, 113, 127, 128, 180, 182, 185, 195, 210, 240, 281, 282, 353, 356, 405, 411, 420]","[14, 26, 58, 63, 83, 88, 91, 93, 103, 106, 110, 113, 122, 127, 128, 138, 163, 180, 182, 185, 194, 195, 196, 206, 210, 229, 240, 247, 273, 274, 276, 281, 282, 320, 330, 340, 352, 353, 356, 358, 388, 399, 405, 411, 415, 420, 425, 430, 432, 445, 473, 487, 497, 499]"
59,-46.09455166254085,-23.28372419326575,45.77,"[59, 145, 164, 226, 307, 312, 347, 417]","[24, 37, 43, 50, 59, 74, 100, 118, 125, 135, 141, 145, 164, 219, 226, 231, 263, 306, 307, 312, 337, 341, 347, 367, 376, 417, 444, 450, 463, 489]"
60,-45.98196157449107,-23.369711572134115,94.73,"[48, 60, 70, 111, 181, 193, 202, 209, 227, 249, 274, 275, 289, 313, 323, 330, 344, 370, 388, 437, 465, 476, 483]","[48, 55, 60, 63, 70, 71, 73, 102, 103, 108, 111, 122, 128, 131, 143, 179, 181, 182, 193, 202, 206, 209, 227, 235, 249, 262, 267, 274, 275, 280, 289, 293, 308, 313, 317, 323, 330, 344, 366, 370, 387, 388, 397, 416, 437, 445, 448, 465, 470, 476, 483, 499]"
61,-46.12281418538869,-23.214448421320167,49.46,"[20, 27, 61, 109, 133, 217, 257, 301, 394, 410, 491]","[20, 27, 40, 50, 61, 100, 109, 133, 173, 217, 257, 301, 394, 410, 491]"
62,-45.84970382421897,-23.3958489143977,60.58,"[1, 18, 31, 32, 46, 49, 62, 79, 84, 90, 132, 139, 146, 165, 191, 204, 316, 342, 428]","[1, 13, 18, 19, 31, 32, 33, 44, 46, 49, 62, 69, 79, 84, 86, 87, 90, 95, 117, 121, 132, 139, 146, 149, 154, 162, 165, 170, 176, 191, 201, 204, 232, 242, 245, 246, 248, 254, 265, 268, 316, 322, 325, 328, 336, 342, 348, 428, 438, 446, 459, 462, 464]"
63,-45.94735647013809,-23.34200118078701,43.83,"[58, 63, 91, 102, 103, 106, 127, 128, 182, 194, 210, 320, 353, 356, 358, 405, 411, 420, 499]","[14, 35, 48, 58, 60, 63, 66, 76, 91, 93, 102, 103, 106, 110, 111, 113, 122, 127, 128, 155, 180, 182, 185, 194, 195, 196, 202, 206, 209, 210, 227, 240, 269, 273, 274, 276, 281, 282, 313, 320, 330, 340, 353, 356, 358, 364, 374, 388, 399, 405, 411, 420, 425, 445, 476, 480, 497, 499]"
64,-46.018332252867026,-23.222845114931697,82.47,"[4, 9, 64, 65, 67, 107, 205, 214, 285, 288, 290, 319, 333, 359, 373, 400, 402, 433, 434, 471, 485, 492]","[4, 6, 7, 9, 41, 52, 64, 65, 67, 107, 114, 137, 161, 171, 174, 186, 187, 205, 214, 237, 251, 252, 255, 271, 278, 285, 288, 290, 292, 294, 302, 319, 333, 339, 343, 359, 373, 385, 400, 402, 404, 409, 423, 426, 433, 434, 440, 451, 458, 471, 472, 485, 492]"
65,-46.03282151981726,-23.23063099722915,65.84,"[4, 52, 64, 65, 186, 205, 214, 271, 288, 290, 359, 404, 423, 433, 434, 451, 472, 492]","[4, 6, 7, 9, 52, 64, 65, 67, 85, 107, 114, 135, 137, 166, 178, 186, 205, 214, 228, 237, 251, 271, 278, 285, 288, 290, 292, 294, 302, 319, 333, 337, 343, 359, 373, 385, 400, 402, 404, 409, 423, 429, 433, 434, 440, 450, 451, 458, 471, 472, 485, 492]"
66,-45.959226263689,-23.30740499456913,6.53,"[35, 56, 66, 76, 91, 155, 158, 160, 189, 194, 196, 203, 241, 269, 320, 329, 358, 364, 374, 480]","[3, 35, 38, 47, 56, 63, 66, 76, 91, 99, 102, 104, 106, 110, 127, 155, 158, 160, 182, 189, 194, 196, 203, 210, 218, 225, 241, 243, 269, 273, 286, 297, 305, 310, 317, 318, 320, 329, 353, 358, 364, 374, 375, 381, 399, 405, 411, 421, 422, 424, 425, 466, 480, 486, 497, 499]"
