local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
22,-45.9611951424713,-23.32935595544647,74.91,"[22, 40, 49, 53, 63, 65, 82, 84]","[10, 15, 22, 23, 35, 40, 43, 49, 53, 63, 65, 82, 84, 90, 97]"
23,-45.974491595821014,-23.357442744839958,23.07,"[11, 14, 15, 23, 40, 45, 49, 82, 94, 97]","[2, 11, 14, 15, 22, 23, 35, 40, 45, 46, 49, 53, 63, 65, 82, 84, 90, 93, 94, 97]"
24,-46.045224671432756,-23.243910131498954,65.17,"[0, 9, 24, 25, 26, 30, 34, 39, 50, 69, 81, 89, 98]","[0, 1, 5, 9, 13, 16, 18, 19, 21, 24, 25, 26, 27, 30, 31, 34, 36, 38, 39, 41, 47, 50, 55, 56, 57, 59, 67, 69, 70, 72, 76, 78, 79, 81, 83, 86, 88, 89, 92, 95, 98]"
25,-46.02121895762823,-23.254574314584634,21.0,"[24, 25, 26, 30, 34, 59, 69, 72, 81, 89, 91]","[5, 9, 24, 25, 26, 30, 34, 50, 56, 59, 69, 72, 79, 81, 86, 88, 89, 91, 92]"
26,-46.019400120774414,-23.248691604723746,19.41,"[24, 25, 26, 30, 34, 69, 72, 79, 89, 91]","[5, 9, 24, 25, 26, 30, 34, 36, 50, 57, 59, 69, 72, 79, 81, 88, 89, 91, 92]"
27,-46.084679890384244,-23.257269410109146,77.68,"[7, 9, 16, 21, 27, 31, 37, 39, 47, 50, 55, 56, 66, 95]","[0, 5, 7, 9, 16, 17, 18, 21, 24, 27, 29, 31, 33, 37, 38, 39, 47, 50, 55, 56, 66, 68, 70, 71, 81, 85, 86, 88, 89, 92, 95, 98]"
28,-46.048990838016024,-23.29708246729677,38.92,"[5, 18, 28, 86, 88, 92]","[5, 18, 28, 47, 50, 55, 56, 59, 60, 62, 68, 69, 81, 86, 88, 92]"
29,-46.11022500396143,-23.29191351458827,15.21,"[17, 29, 33, 66, 68, 85]","[17, 27, 29, 33, 37, 47, 55, 60, 66, 68, 85]"
30,-46.02478977997574,-23.252453965375523,76.03,"[24, 25, 26, 30, 34, 69, 72, 81, 89]","[5, 9, 18, 24, 25, 26, 30, 34, 39, 50, 56, 59, 69, 72, 79, 81, 86, 88, 89, 91, 92, 98]"
31,-46.0836031540941,-23.245478829961076,39.92,"[0, 7, 9, 16, 21, 27, 31, 37, 38, 39, 47, 50, 55, 56, 70, 95, 98]","[0, 1, 5, 7, 9, 13, 16, 18, 19, 21, 24, 27, 31, 37, 38, 39, 41, 47, 48, 50, 54, 55, 56, 66, 68, 70, 71, 74, 78, 81, 86, 87, 88, 89, 95, 98, 99]"
32,-45.878945879478216,-23.203397057751804,18.9,"[4, 6, 32, 58, 61, 64, 75, 77]","[3, 4, 6, 32, 42, 44, 52, 58, 61, 64, 75, 77, 96]"
33,-46.0997151648838,-23.299803681822212,58.07,"[17, 29, 33, 60, 66, 68, 85]","[17, 18, 27, 29, 33, 37, 47, 55, 60, 62, 66, 68, 85, 86]"
34,-46.01905793496256,-23.254324730108845,98.12,"[24, 25, 26, 30, 34, 59, 69, 72, 91]","[5, 9, 24, 25, 26, 30, 34, 50, 56, 59, 69, 72, 79, 81, 86, 88, 89, 91, 92]"
35,-45.94202045240606,-23.364783770358347,35.9,"[2, 10, 11, 35, 43, 46, 73, 82, 84, 90, 94, 97]","[2, 8, 10, 11, 12, 14, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 80, 82, 84, 90, 94, 97]"
36,-46.03580614692225,-23.208289487509635,54.93,"[13, 19, 20, 36, 57, 67, 76, 78, 83]","[0, 1, 13, 19, 20, 24, 26, 36, 38, 41, 57, 67, 72, 74, 76, 78, 79, 83, 87, 89, 95, 98]"
37,-46.10414102341721,-23.260984645115034,4.75,"[7, 27, 31, 37, 47, 55, 66, 85]","[7, 9, 16, 17, 18, 21, 27, 29, 31, 33, 37, 38, 39, 47, 50, 55, 56, 66, 68, 70, 85, 86, 95, 98]"
38,-46.07711296998883,-23.226828242256904,10.52,"[0, 1, 13, 16, 19, 21, 31, 38, 39, 41, 48, 70, 71, 74, 78, 87, 95, 98]","[0, 1, 7, 9, 13, 16, 19, 21, 24, 27, 31, 36, 37, 38, 39, 41, 47, 48, 50, 54, 55, 56, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
39,-46.07160803759593,-23.24194358380016,14.93,"[0, 9, 16, 21, 24, 27, 31, 38, 39, 47, 50, 55, 56, 70, 89, 95, 98]","[0, 1, 5, 7, 9, 13, 16, 18, 19, 21, 24, 27, 30, 31, 37, 38, 39, 41, 47, 48, 50, 55, 56, 57, 66, 67, 69, 70, 71, 74, 76, 78, 81, 83, 86, 87, 88, 89, 95, 98, 99]"
40,-45.95496569276904,-23.337550683641272,71.79,"[22, 23, 40, 49, 53, 63, 65, 82, 84, 90, 97]","[2, 10, 11, 14, 15, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 82, 84, 90, 94, 97]"
41,-46.07000765139108,-23.206878392769948,10.67,"[0, 1, 13, 19, 38, 41, 48, 57, 67, 70, 71, 74, 76, 78, 83, 87, 99]","[0, 1, 13, 16, 19, 21, 24, 31, 36, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
42,-45.84173841058553,-23.20207212374724,86.82,"[6, 42, 44, 52, 58, 64, 75]","[4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77]"
43,-45.92374254893255,-23.35461299404493,68.19,"[2, 10, 12, 35, 43, 46, 53, 73, 84, 90]","[2, 8, 10, 11, 12, 22, 35, 40, 43, 46, 53, 63, 65, 73, 80, 82, 84, 90, 94, 97]"
44,-45.84433471407165,-23.202846313110545,32.84,"[6, 42, 44, 52, 58, 64, 75]","[4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77, 96]"
45,-45.98075427837427,-23.37232308166242,33.53,"[11, 14, 23, 45, 49, 82, 93, 94, 97]","[2, 11, 14, 15, 23, 35, 40, 45, 46, 49, 63, 65, 82, 84, 93, 94, 97]"
46,-45.93702047329726,-23.36884779187478,61.55,"[2, 10, 11, 35, 43, 46, 73, 84, 90, 94, 97]","[2, 8, 10, 11, 12, 14, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 80, 82, 84, 90, 94, 97]"
47,-46.075901175588605,-23.263314863933495,94.31,"[5, 9, 18, 27, 31, 37, 39, 47, 50, 55, 56, 66, 68, 86]","[0, 5, 7, 9, 16, 17, 18, 21, 24, 27, 28, 29, 31, 33, 37, 38, 39, 47, 50, 55, 56, 60, 66, 68, 69, 70, 81, 85, 86, 88, 89, 92, 95, 98]"
48,-46.08831843898674,-23.20207212374724,67.51,"[1, 19, 38, 41, 48, 54, 71, 74, 78, 87, 99]","[0, 1, 7, 13, 16, 19, 21, 31, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
49,-45.97444374233739,-23.350693652223736,78.53,"[14, 15, 22, 23, 40, 45, 49, 63, 65, 82, 84, 97]","[11, 14, 15, 22, 23, 35, 40, 45, 46, 49, 53, 63, 65, 82, 84, 90, 93, 94, 97]"
50,-46.06222795479262,-23.256453310107734,80.91,"[5, 9, 16, 18, 24, 27, 31, 39, 47, 50, 55, 56, 81, 86, 88, 89, 95, 98]","[0, 5, 7, 9, 16, 18, 19, 21, 24, 25, 26, 27, 28, 30, 31, 34, 37, 38, 39, 47, 50, 55, 56, 66, 68, 69, 70, 78, 81, 86, 88, 89, 92, 95, 98]"
51,-45.8467400422221,-23.245248059338337,11.04,[51],"[4, 6, 42, 44, 51, 52, 58, 64, 75, 96]"
52,-45.842902221620086,-23.20207212374724,71.9,"[6, 42, 44, 52, 58, 64, 75]","[4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77]"
53,-45.93428209214803,-23.33867345492285,89.9,"[10, 22, 40, 43, 53, 63, 65, 84, 90]","[2, 10, 12, 22, 23, 35, 40, 43, 46, 49, 53, 63, 65, 73, 82, 84, 90, 94, 97]"
54,-46.10342514578219,-23.205101079250337,84.57,"[48, 54, 71, 74, 87, 99]","[0, 1, 7, 16, 19, 21, 31, 38, 41, 48, 54, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
55,-46.076824794664944,-23.26433289533693,64.3,"[5, 9, 18, 27, 31, 37, 39, 47, 50, 55, 56, 66, 68, 86]","[0, 5, 7, 9, 16, 17, 18, 21, 24, 27, 28, 29, 31, 33, 37, 38, 39, 47, 50, 55, 56, 60, 66, 68, 69, 70, 81, 85, 86, 88, 89, 92, 95, 98]"
56,-46.06680825365272,-23.263264190977065,41.48,"[5, 9, 18, 27, 31, 39, 47, 50, 55, 56, 81, 86, 88, 92]","[0, 5, 7, 9, 16, 18, 21, 24, 25, 27, 28, 30, 31, 34, 37, 38, 39, 47, 50, 55, 56, 60, 66, 68, 69, 70, 81, 86, 88, 89, 92, 95, 98]"
57,-46.04749568579596,-23.21256317550773,41.47,"[0, 1, 13, 19, 36, 41, 57, 67, 76, 78, 83]","[0, 1, 9, 13, 16, 19, 20, 21, 24, 26, 36, 38, 39, 41, 48, 57, 67, 70, 71, 74, 76, 78, 79, 83, 87, 89, 95, 98, 99]"
58,-45.86785966105166,-23.21413217055169,34.31,"[4, 6, 32, 42, 44, 52, 58, 61, 64, 75, 77, 96]","[3, 4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77, 96]"
59,-46.02053800653122,-23.280333091242184,54.01,"[25, 34, 59, 69, 81, 88, 91, 92]","[5, 18, 24, 25, 26, 28, 30, 34, 59, 69, 72, 81, 86, 88, 89, 91, 92]"
60,-46.07918432540637,-23.305843182787147,68.97,"[33, 60, 62, 68]","[5, 17, 18, 28, 29, 33, 47, 55, 56, 60, 62, 66, 68, 85, 86, 88, 92]"
61,-45.887605696581225,-23.217454834752413,37.19,"[3, 4, 32, 58, 61, 77, 96]","[3, 4, 6, 32, 42, 44, 52, 58, 61, 64, 75, 77, 96]"
62,-46.07280653404802,-23.32176485018943,67.17,"[60, 62]","[18, 28, 33, 60, 62, 68]"
63,-45.955178148330496,-23.336753713673595,13.21,"[22, 40, 49, 53, 63, 65, 82, 84, 90, 97]","[10, 11, 14, 15, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 82, 84, 90, 94, 97]"
64,-45.85288357203917,-23.20796799412796,28.28,"[4, 6, 32, 42, 44, 52, 58, 64, 75, 77]","[4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77, 96]"
65,-45.957655334714865,-23.334364369829014,74.02,"[22, 40, 49, 53, 63, 65, 82, 84, 97]","[10, 11, 14, 15, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 82, 84, 90, 94, 97]"
66,-46.09647882646814,-23.27775416535814,8.33,"[17, 27, 29, 33, 37, 47, 55, 66, 68, 85]","[5, 7, 9, 17, 18, 21, 27, 29, 31, 33, 37, 39, 47, 50, 55, 56, 60, 66, 68, 85, 86, 88]"
67,-46.04662427785653,-23.205989716302284,97.81,"[1, 13, 19, 36, 41, 57, 67, 76, 78, 83]","[0, 1, 13, 16, 19, 20, 24, 36, 38, 39, 41, 48, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
68,-46.091192808915096,-23.2859265724091,23.01,"[17, 29, 33, 47, 55, 60, 66, 68, 85]","[5, 9, 17, 18, 27, 28, 29, 31, 33, 37, 47, 50, 55, 56, 60, 62, 66, 68, 85, 86, 88, 92]"
69,-46.02964732840516,-23.264643585964976,79.22,"[5, 24, 25, 26, 30, 34, 59, 69, 81, 88, 89, 92]","[5, 9, 18, 24, 25, 26, 28, 30, 34, 39, 47, 50, 55, 56, 59, 69, 72, 79, 81, 86, 88, 89, 91, 92]"
70,-46.083718776260994,-23.22886123742423,9.99,"[0, 1, 7, 16, 19, 21, 31, 38, 39, 41, 70, 71, 74, 78, 87, 95, 98, 99]","[0, 1, 7, 9, 13, 16, 19, 21, 24, 27, 31, 37, 38, 39, 41, 47, 48, 50, 54, 55, 56, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
71,-46.08966187080602,-23.217778175113473,61.05,"[0, 1, 16, 19, 21, 38, 41, 48, 54, 70, 71, 74, 78, 87, 95, 98, 99]","[0, 1, 7, 9, 13, 16, 19, 21, 27, 31, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
72,-46.00538800197849,-23.23963000240462,15.46,"[25, 26, 30, 34, 72, 79]","[20, 24, 25, 26, 30, 34, 36, 59, 69, 72, 79, 89, 91]"
73,-45.92612545147011,-23.372946281761564,44.48,"[2, 8, 10, 12, 35, 43, 46, 73, 80, 90]","[2, 8, 10, 11, 12, 35, 40, 43, 46, 53, 63, 73, 80, 82, 84, 90, 94, 97]"
74,-46.08354546792581,-23.20207212374724,12.01,"[1, 19, 38, 41, 48, 54, 70, 71, 74, 76, 78, 83, 87, 99]","[0, 1, 13, 16, 19, 21, 31, 36, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
75,-45.85523676926035,-23.21580664413102,60.28,"[4, 6, 32, 42, 44, 52, 58, 64, 75, 77]","[3, 4, 6, 32, 42, 44, 51, 52, 58, 61, 64, 75, 77, 96]"
76,-46.05739684528292,-23.20358830980346,24.2,"[1, 13, 19, 36, 41, 57, 67, 74, 76, 78, 83, 87]","[0, 1, 13, 16, 19, 20, 21, 24, 36, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
77,-45.877631006792804,-23.20207212374724,54.23,"[4, 6, 32, 58, 61, 64, 75, 77]","[3, 4, 6, 32, 42, 44, 52, 58, 61, 64, 75, 77, 96]"
78,-46.06459086020947,-23.211977434327924,61.89,"[0, 1, 13, 16, 19, 36, 38, 41, 48, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]","[0, 1, 9, 13, 16, 19, 21, 24, 31, 36, 38, 39, 41, 48, 50, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
79,-46.003408320463656,-23.23038343639156,85.07,"[26, 72, 79]","[20, 24, 25, 26, 30, 34, 36, 57, 69, 72, 79, 89, 91]"
80,-45.91781063038333,-23.395561061428623,20.9,"[2, 8, 73, 80]","[2, 8, 10, 11, 12, 35, 43, 46, 73, 80, 94]"
81,-46.04615899514274,-23.26802898604236,72.64,"[5, 9, 18, 24, 25, 30, 50, 56, 59, 69, 81, 86, 88, 89, 92]","[0, 5, 9, 16, 18, 24, 25, 26, 27, 28, 30, 31, 34, 39, 47, 50, 55, 56, 59, 69, 81, 86, 88, 89, 91, 92, 95, 98]"
82,-45.966040360993524,-23.352824386606517,12.09,"[11, 14, 22, 23, 35, 40, 45, 49, 63, 65, 82, 84, 94, 97]","[2, 10, 11, 14, 15, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 82, 84, 90, 93, 94, 97]"
83,-46.05657721529875,-23.20207212374724,88.76,"[1, 13, 19, 36, 41, 57, 67, 74, 76, 78, 83, 87]","[0, 1, 13, 16, 19, 20, 24, 36, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 89, 95, 98, 99]"
84,-45.94527031472653,-23.349171931861907,20.17,"[10, 22, 35, 40, 43, 46, 49, 53, 63, 65, 82, 84, 90, 97]","[2, 10, 11, 12, 14, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 82, 84, 90, 94, 97]"
85,-46.10885438097278,-23.28690642822051,63.23,"[17, 29, 33, 37, 66, 68, 85]","[17, 18, 27, 29, 33, 37, 47, 55, 60, 66, 68, 85]"
86,-46.06004597600802,-23.27624782692261,36.55,"[5, 9, 18, 28, 47, 50, 55, 56, 81, 86, 88, 92]","[5, 9, 16, 18, 24, 25, 27, 28, 30, 31, 33, 34, 37, 39, 47, 50, 55, 56, 59, 60, 66, 68, 69, 81, 86, 88, 89, 92, 95, 98]"
87,-46.077265736974766,-23.202662680918305,38.29,"[1, 13, 19, 38, 41, 48, 54, 70, 71, 74, 76, 78, 83, 87, 99]","[0, 1, 13, 16, 19, 21, 31, 36, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
88,-46.048578545586956,-23.27435608523766,92.66,"[5, 9, 18, 28, 50, 56, 59, 69, 81, 86, 88, 92]","[5, 9, 18, 24, 25, 26, 27, 28, 30, 31, 34, 39, 47, 50, 55, 56, 59, 60, 66, 68, 69, 81, 86, 88, 89, 92, 98]"
89,-46.045879867063924,-23.242409575621462,79.68,"[0, 9, 24, 25, 26, 30, 39, 50, 69, 81, 89, 98]","[0, 1, 5, 9, 13, 16, 18, 19, 21, 24, 25, 26, 27, 30, 31, 34, 36, 38, 39, 41, 47, 50, 55, 56, 57, 59, 67, 69, 70, 72, 76, 78, 79, 81, 83, 86, 88, 89, 92, 95, 98]"
90,-45.92997872603616,-23.349305942292172,67.64,"[10, 35, 40, 43, 46, 53, 63, 73, 84, 90]","[2, 10, 11, 12, 22, 23, 35, 40, 43, 46, 49, 53, 63, 65, 73, 82, 84, 90, 94, 97]"
91,-45.999567236717446,-23.266540353556138,72.78,"[25, 26, 34, 59, 91]","[25, 26, 30, 34, 59, 69, 72, 79, 81, 91, 92]"
92,-46.044334909580755,-23.280415637611025,1.55,"[5, 18, 28, 56, 59, 69, 81, 86, 88, 92]","[5, 9, 18, 24, 25, 26, 27, 28, 30, 34, 47, 50, 55, 56, 59, 60, 68, 69, 81, 86, 88, 89, 91, 92]"
93,-46.00568882172862,-23.3583959906525,52.58,"[15, 45, 93]","[11, 14, 15, 23, 45, 49, 82, 93, 97]"
94,-45.95603624232034,-23.37776146921822,96.16,"[2, 11, 14, 23, 35, 45, 46, 82, 94, 97]","[2, 8, 10, 11, 14, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 80, 82, 84, 90, 94, 97]"
95,-46.07506424859224,-23.234291872106255,94.13,"[0, 9, 16, 19, 21, 27, 31, 38, 39, 50, 70, 71, 78, 95, 98]","[0, 1, 7, 9, 13, 16, 19, 21, 24, 27, 31, 36, 37, 38, 39, 41, 47, 48, 50, 54, 55, 56, 57, 67, 70, 71, 74, 76, 78, 81, 83, 86, 87, 89, 95, 98, 99]"
96,-45.881374689838665,-23.230441059558476,39.83,"[3, 4, 58, 61, 96]","[3, 4, 6, 32, 44, 51, 58, 61, 64, 75, 77, 96]"
97,-45.96382061505696,-23.36048300373592,4.04,"[11, 14, 23, 35, 40, 45, 46, 49, 63, 65, 82, 84, 94, 97]","[2, 10, 11, 14, 15, 22, 23, 35, 40, 43, 45, 46, 49, 53, 63, 65, 73, 82, 84, 90, 93, 94, 97]"
98,-46.06833619189002,-23.23473460747228,97.61,"[0, 1, 9, 13, 16, 19, 21, 24, 31, 38, 39, 50, 70, 71, 78, 89, 95, 98]","[0, 1, 5, 7, 9, 13, 16, 18, 19, 21, 24, 27, 30, 31, 36, 37, 38, 39, 41, 47, 48, 50, 54, 55, 56, 57, 67, 70, 71, 74, 76, 78, 81, 83, 86, 87, 88, 89, 95, 98, 99]"
99,-46.09218327167092,-23.203465224899695,56.37,"[1, 41, 48, 54, 70, 71, 74, 78, 87, 99]","[0, 1, 7, 13, 16, 19, 21, 31, 38, 39, 41, 48, 54, 57, 67, 70, 71, 74, 76, 78, 83, 87, 95, 98, 99]"
