local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
31,-46.02656477126497,-23.36644914164178,39.0,[31],[31]
32,-45.95642675805924,-23.353570190899173,32.9,"[8, 32]","[8, 32, 45]"
33,-46.11936994929474,-23.38799698310571,35.79,"[6, 27, 33]","[6, 27, 33]"
34,-46.12137230775766,-23.288615107265663,98.26,"[0, 5, 9, 10, 23, 34, 46]","[0, 5, 9, 10, 11, 14, 23, 28, 34, 46]"
35,-45.978252979671865,-23.235015045766318,59.14,"[3, 12, 35]","[3, 12, 21, 25, 35, 43, 48]"
36,-45.83886026412152,-23.36053379001486,65.42,"[18, 24, 36, 40]","[1, 18, 24, 26, 36, 40, 44]"
37,-45.82258165500338,-23.24126703458863,56.67,"[17, 37]","[4, 17, 19, 29, 37]"
38,-45.86967708259485,-23.264170733867303,12.56,"[4, 38, 41, 47]","[4, 13, 17, 38, 41, 47]"
39,-46.06733563486986,-23.28559780486706,32.13,"[11, 39]","[9, 11, 14, 20, 22, 23, 39]"
40,-45.832964948422166,-23.3742993645622,61.85,"[26, 36, 40]","[1, 18, 24, 26, 36, 40, 44]"
41,-45.865691130003015,-23.27844239460646,78.24,"[4, 38, 41, 47]","[2, 4, 13, 38, 41, 42, 47]"
42,-45.81883894955156,-23.286499278701726,62.13,[42],"[4, 13, 41, 42, 47]"
43,-45.97149888936291,-23.208166912705618,30.01,"[3, 12, 43, 48]","[3, 12, 21, 25, 35, 43, 48]"
44,-45.86080305603752,-23.340462087750176,98.26,"[18, 24, 44]","[1, 2, 13, 18, 24, 36, 40, 44]"
45,-45.91034021698669,-23.35938906325675,68.64,[45],"[1, 32, 45]"
46,-46.12281418538869,-23.295779944956085,15.44,"[0, 5, 9, 10, 23, 28, 34, 46]","[0, 5, 9, 10, 11, 14, 23, 28, 34, 46]"
47,-45.854799018634196,-23.276753283957593,45.21,"[4, 38, 41, 47]","[2, 4, 13, 17, 38, 41, 42, 47]"
48,-45.97370402226661,-23.206619921806194,21.98,"[3, 12, 43, 48]","[3, 12, 21, 25, 35, 43, 48]"
49,-46.00468474845842,-23.31659258587705,76.59,[49],"[8, 49]"
