local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
28,-45.923575383784964,-23.370592909565044,56.05,"[12, 20, 28, 39, 53, 58, 71, 73, 74, 81]","[11, 12, 20, 28, 39, 53, 57, 58, 69, 71, 73, 74, 81, 85, 99]"
29,-45.955492577374436,-23.20207212374724,29.37,"[6, 13, 29, 45, 47, 80]","[6, 13, 29, 45, 47, 65, 67, 68, 78, 80, 86]"
30,-46.070683074181595,-23.325944738664454,84.18,"[24, 30, 59, 76, 82]","[16, 24, 30, 59, 76, 82, 84, 93]"
31,-45.959888180239275,-23.268479588278183,11.8,"[10, 23, 31, 36, 37, 49, 50, 62, 72, 77, 83, 86]","[10, 15, 17, 18, 22, 23, 31, 32, 36, 37, 49, 50, 55, 61, 62, 65, 68, 72, 77, 83, 86]"
32,-45.93340824669225,-23.297089320169537,46.45,"[17, 18, 25, 32, 36, 49, 50, 77, 83]","[10, 15, 17, 18, 25, 31, 32, 36, 38, 49, 50, 61, 77, 83, 85]"
33,-46.11829293769293,-23.214824392043067,26.48,"[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
34,-45.90351860109783,-23.220559435047015,79.17,"[3, 26, 34, 41, 51, 63, 67, 78]","[3, 6, 13, 26, 34, 41, 45, 47, 51, 52, 61, 63, 67, 68, 70, 78, 80, 94]"
35,-45.833159368310106,-23.283252718132097,17.79,"[35, 98]","[2, 5, 35, 87, 92, 98]"
36,-45.948878196648565,-23.289801023166838,78.6,"[17, 18, 31, 32, 36, 49, 50, 77, 83]","[10, 15, 17, 18, 25, 31, 32, 36, 37, 49, 50, 55, 61, 62, 72, 77, 83, 86]"
37,-45.952110775192715,-23.251658844128233,68.65,"[10, 23, 31, 37, 62, 65, 68, 72, 83, 86]","[3, 10, 15, 17, 18, 23, 31, 36, 37, 45, 47, 49, 50, 61, 62, 63, 65, 68, 72, 77, 78, 83, 86]"
38,-45.89958584983629,-23.297821384464942,17.05,"[4, 19, 25, 38, 48, 87, 90, 92]","[2, 4, 5, 15, 17, 18, 19, 25, 32, 38, 48, 49, 61, 83, 85, 87, 90, 92, 94]"
39,-45.91766713296779,-23.3958489143977,97.55,"[28, 39, 71, 81]","[12, 20, 27, 28, 39, 58, 71, 73, 74, 81]"
40,-45.97648020636232,-23.3859818912463,37.62,"[0, 8, 27, 40, 57, 95, 96]","[0, 8, 12, 27, 40, 57, 58, 69, 71, 73, 74, 95, 96]"
41,-45.90085040218094,-23.21069313988795,68.88,"[3, 13, 26, 34, 41, 51, 67, 78]","[3, 6, 13, 26, 34, 41, 45, 47, 51, 52, 63, 67, 68, 70, 78, 80]"
42,-46.12281418538869,-23.237389817005077,10.12,"[7, 33, 42, 43, 46, 54, 60]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
43,-46.12281418538869,-23.23706640385614,28.51,"[7, 33, 42, 43, 46, 54, 60]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
44,-46.02146081615755,-23.20993646250426,6.8,"[44, 97]","[21, 44, 75, 97]"
45,-45.94700620547672,-23.22233175215296,41.27,"[6, 13, 29, 45, 47, 65, 68, 78, 80, 86]","[3, 6, 13, 23, 29, 34, 37, 41, 45, 47, 62, 63, 65, 67, 68, 78, 80, 86]"
46,-46.12281418538869,-23.23524306239783,52.41,"[7, 33, 42, 43, 46, 54, 60, 88]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
47,-45.93361952302654,-23.215433750158162,73.86,"[3, 6, 13, 29, 45, 47, 67, 68, 78, 80]","[3, 6, 13, 26, 29, 34, 37, 41, 45, 47, 51, 63, 65, 67, 68, 78, 80, 86]"
48,-45.8846452501539,-23.28975687073357,17.41,"[2, 4, 19, 25, 38, 48, 87, 90, 92]","[2, 4, 5, 18, 19, 25, 38, 48, 61, 87, 90, 92, 94, 98]"
49,-45.93821601635521,-23.281779461203637,57.58,"[15, 17, 18, 31, 32, 36, 49, 50, 77, 83]","[10, 15, 17, 18, 25, 31, 32, 36, 37, 38, 49, 50, 61, 62, 65, 72, 77, 83, 86, 94]"
50,-45.952666749214316,-23.283341827163724,34.77,"[10, 17, 18, 31, 32, 36, 49, 50, 72, 77, 83]","[10, 15, 17, 18, 23, 31, 32, 36, 37, 49, 50, 55, 61, 62, 65, 72, 77, 83, 86]"
51,-45.90180429479488,-23.20207212374724,49.68,"[6, 13, 26, 34, 41, 51, 67]","[3, 6, 13, 26, 34, 41, 47, 51, 52, 63, 67, 68, 70, 78, 80]"
52,-45.860809326329026,-23.20207212374724,63.03,"[52, 70]","[26, 34, 41, 51, 52, 67, 70]"
53,-45.94104041815935,-23.35358154250246,26.66,"[12, 20, 28, 53, 57, 58, 69, 73, 74, 99]","[12, 20, 28, 53, 57, 58, 69, 71, 73, 74, 81, 85, 95, 99]"
54,-46.10467599592716,-23.217889571470703,26.33,"[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]","[7, 21, 33, 42, 43, 46, 54, 60, 64, 66, 75, 88]"
55,-45.99534658487911,-23.2763246560737,55.14,"[1, 9, 10, 14, 22, 23, 55, 56, 72]","[1, 9, 10, 14, 22, 23, 31, 36, 50, 55, 56, 62, 72, 77, 79, 89, 91]"
56,-46.02042650271948,-23.281691491393474,79.77,"[1, 9, 14, 22, 55, 56, 79, 89, 91]","[1, 9, 14, 16, 22, 55, 56, 79, 84, 89, 91, 93]"
57,-45.96063711360057,-23.36350088926431,85.52,"[12, 40, 53, 57, 58, 69, 71, 73, 74, 95]","[0, 8, 12, 20, 27, 28, 40, 53, 57, 58, 69, 71, 73, 74, 81, 95, 96, 99]"
58,-45.933518642872926,-23.37244832780879,81.76,"[12, 20, 28, 53, 57, 58, 69, 71, 73, 74, 81]","[8, 12, 20, 27, 28, 39, 40, 53, 57, 58, 69, 71, 73, 74, 81, 95, 99]"
59,-46.05398207433031,-23.319281107322634,8.72,"[16, 24, 30, 59, 76, 82, 84, 93]","[9, 16, 24, 30, 59, 76, 79, 82, 84, 93]"
60,-46.11621034897468,-23.227860077306012,88.93,"[7, 33, 42, 43, 46, 54, 60, 64, 88]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
61,-45.91438881841132,-23.258859187501184,56.62,"[15, 18, 61, 63, 83, 94]","[3, 15, 17, 18, 25, 31, 32, 34, 36, 37, 38, 48, 49, 50, 61, 63, 65, 68, 77, 78, 83, 86, 94]"
62,-45.96492209939771,-23.254342781318385,95.99,"[10, 23, 31, 37, 62, 65, 72, 86]","[10, 15, 17, 18, 22, 23, 31, 36, 37, 45, 49, 50, 55, 62, 65, 68, 72, 77, 83, 86]"
63,-45.90960011867918,-23.239247107677958,80.8,"[3, 34, 61, 63, 68, 78, 94]","[3, 6, 13, 15, 26, 34, 37, 41, 45, 47, 51, 61, 63, 65, 67, 68, 70, 78, 80, 83, 86, 94]"
64,-46.12281418538869,-23.203228407190366,11.16,"[7, 33, 54, 60, 64, 88]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
65,-45.94704305604224,-23.24411822417837,50.54,"[37, 45, 62, 65, 68, 86]","[3, 6, 10, 15, 18, 23, 29, 31, 37, 45, 47, 49, 50, 61, 62, 63, 65, 68, 72, 77, 78, 80, 83, 86]"
66,-46.0890767046335,-23.21271175097383,36.34,"[33, 54, 66, 75]","[7, 21, 33, 42, 43, 46, 54, 60, 64, 66, 75, 88]"
67,-45.909685047234106,-23.20207212374724,83.25,"[3, 6, 13, 26, 34, 41, 47, 51, 67, 78, 80]","[3, 6, 13, 26, 29, 34, 41, 45, 47, 51, 52, 63, 67, 68, 70, 78, 80]"
68,-45.93410235479444,-23.231710757264306,29.69,"[3, 37, 45, 47, 63, 65, 68, 78, 86]","[3, 6, 13, 15, 29, 31, 34, 37, 41, 45, 47, 51, 61, 62, 63, 65, 67, 68, 78, 80, 83, 86, 94]"
69,-45.95454785359248,-23.361769523969542,56.22,"[12, 20, 53, 57, 58, 69, 71, 73, 74, 99]","[0, 8, 12, 20, 27, 28, 40, 53, 57, 58, 69, 71, 73, 74, 81, 95, 96, 99]"
70,-45.87070615027012,-23.21945788711306,0.99,"[26, 52, 70]","[3, 26, 34, 41, 51, 52, 63, 67, 70]"
71,-45.94093587839023,-23.38210504302845,75.27,"[12, 20, 27, 28, 39, 57, 58, 69, 71, 73, 74, 81]","[0, 8, 12, 20, 27, 28, 39, 40, 53, 57, 58, 69, 71, 73, 74, 81, 95, 96, 99]"
72,-45.96914107647679,-23.265544684562002,58.52,"[10, 23, 31, 37, 50, 55, 62, 72, 77]","[10, 15, 17, 18, 22, 23, 31, 36, 37, 49, 50, 55, 62, 65, 72, 77, 83, 86]"
73,-45.94874368584981,-23.365679042586585,91.38,"[12, 20, 28, 53, 57, 58, 69, 71, 73, 74, 99]","[0, 8, 12, 20, 27, 28, 39, 40, 53, 57, 58, 69, 71, 73, 74, 81, 95, 96, 99]"
74,-45.9412158685003,-23.359461606729276,11.6,"[12, 20, 28, 53, 57, 58, 69, 71, 73, 74, 99]","[12, 20, 27, 28, 39, 40, 53, 57, 58, 69, 71, 73, 74, 81, 85, 95, 99]"
75,-46.063298987159534,-23.20701763545955,30.99,"[21, 66, 75]","[21, 44, 54, 66, 75, 97]"
76,-46.066094174380204,-23.303352541508236,70.39,"[16, 24, 30, 59, 76, 82, 84, 93]","[16, 24, 30, 59, 76, 79, 82, 84, 89, 93]"
77,-45.9538940527213,-23.281362183352993,24.83,"[10, 17, 18, 31, 32, 36, 49, 50, 72, 77, 83]","[10, 15, 17, 18, 23, 31, 32, 36, 37, 49, 50, 55, 61, 62, 65, 72, 77, 83, 86]"
78,-45.925987548320094,-23.22400880412406,60.23,"[3, 6, 13, 34, 41, 45, 47, 63, 67, 68, 78, 80]","[3, 6, 13, 15, 26, 29, 34, 37, 41, 45, 47, 51, 61, 63, 65, 67, 68, 78, 80, 86, 94]"
79,-46.033752475561144,-23.280330996431427,1.85,"[1, 9, 14, 22, 56, 79, 84, 89, 91, 93]","[1, 9, 14, 16, 22, 24, 55, 56, 59, 76, 79, 82, 84, 89, 91, 93]"
80,-45.9335657730301,-23.20207212374724,81.99,"[6, 13, 29, 45, 47, 67, 78, 80]","[3, 6, 13, 26, 29, 34, 41, 45, 47, 51, 63, 65, 67, 68, 78, 80]"
81,-45.918237567194126,-23.381757696158118,45.25,"[20, 28, 39, 58, 71, 81]","[11, 12, 20, 28, 39, 53, 57, 58, 69, 71, 73, 74, 81, 99]"
82,-46.06869190852466,-23.302449985844707,1.28,"[24, 30, 59, 76, 82, 84, 93]","[16, 24, 30, 59, 76, 79, 82, 84, 89, 93]"
83,-45.93809817589984,-23.272373301802897,0.93,"[15, 17, 18, 31, 32, 36, 37, 49, 50, 61, 77, 83]","[10, 15, 17, 18, 23, 25, 31, 32, 36, 37, 38, 49, 50, 61, 62, 63, 65, 68, 72, 77, 83, 86, 94]"
84,-46.04584831512145,-23.296608242289846,99.55,"[16, 24, 59, 76, 79, 82, 84, 89, 91, 93]","[1, 9, 14, 16, 22, 24, 30, 56, 59, 76, 79, 82, 84, 89, 91, 93]"
85,-45.91793476238696,-23.329582076705545,45.28,"[85, 99]","[4, 11, 12, 17, 19, 20, 25, 28, 32, 38, 53, 74, 85, 90, 99]"
86,-45.946303910998715,-23.245938132023824,59.85,"[15, 31, 37, 45, 62, 65, 68, 86]","[3, 10, 15, 17, 18, 23, 29, 31, 36, 37, 45, 47, 49, 50, 61, 62, 63, 65, 68, 72, 77, 78, 83, 86, 94]"
87,-45.87506944346812,-23.292751658687187,67.64,"[2, 4, 5, 19, 38, 48, 87, 90, 92]","[2, 4, 5, 19, 25, 35, 38, 48, 87, 90, 92, 94, 98]"
88,-46.12281418538869,-23.20872919999617,12.45,"[7, 33, 46, 54, 60, 64, 88]","[7, 33, 42, 43, 46, 54, 60, 64, 66, 88]"
89,-46.03170651729972,-23.27578259509762,64.32,"[1, 9, 14, 22, 56, 79, 84, 89, 91]","[1, 9, 14, 16, 22, 24, 55, 56, 76, 79, 82, 84, 89, 91, 93]"
90,-45.87558415944991,-23.311504193126577,39.33,"[2, 4, 5, 19, 38, 48, 87, 90, 92]","[2, 4, 5, 11, 19, 25, 38, 48, 85, 87, 90, 92, 98]"
91,-46.02555018143789,-23.2772161500559,71.97,"[1, 9, 14, 22, 56, 79, 84, 89, 91]","[1, 9, 14, 16, 22, 55, 56, 79, 84, 89, 91, 93]"
92,-45.87125471662432,-23.29838964398535,25.24,"[2, 4, 5, 19, 38, 48, 87, 90, 92, 98]","[2, 4, 5, 19, 25, 35, 38, 48, 87, 90, 92, 98]"
93,-46.05531010326822,-23.2941020400057,66.79,"[16, 24, 59, 76, 79, 82, 84, 93]","[1, 9, 14, 16, 24, 30, 56, 59, 76, 79, 82, 84, 89, 91, 93]"
94,-45.899951286344226,-23.25641388896765,67.95,"[15, 61, 63, 94]","[3, 15, 18, 25, 34, 38, 48, 49, 61, 63, 68, 78, 83, 86, 87, 94]"
95,-45.97881692096562,-23.38119985214101,46.11,"[0, 8, 27, 40, 57, 95, 96]","[0, 8, 12, 27, 40, 53, 57, 58, 69, 71, 73, 74, 95, 96]"
96,-45.981429157831045,-23.3958489143977,45.06,"[0, 8, 27, 40, 95, 96]","[0, 8, 27, 40, 57, 69, 71, 73, 95, 96]"
97,-46.0235930929541,-23.20207212374724,93.74,"[44, 97]","[21, 44, 75, 97]"
98,-45.8460655965279,-23.30312783637862,8.25,"[2, 5, 35, 92, 98]","[2, 4, 5, 19, 35, 48, 87, 90, 92, 98]"
99,-45.94092889881608,-23.34194064183822,79.03,"[12, 20, 53, 69, 73, 74, 85, 99]","[12, 20, 28, 53, 57, 58, 69, 71, 73, 74, 81, 85, 99]"
