local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
10,-46.00681756174421,-23.29971287488327,60.91,"[10, 33, 43, 54, 58, 74, 81, 104, 107, 149, 151, 172, 184, 188, 218, 231, 243, 265, 283, 310, 320, 328, 360, 388, 413, 445, 495]","[10, 26, 30, 33, 39, 43, 44, 54, 58, 61, 62, 74, 81, 83, 88, 104, 107, 114, 125, 143, 147, 149, 151, 158, 159, 164, 172, 180, 184, 188, 205, 208, 209, 213, 218, 231, 243, 258, 259, 265, 270, 280, 283, 284, 285, 293, 310, 312, 320, 322, 328, 331, 360, 367, 370, 374, 378, 388, 390, 402, 413, 431, 445, 451, 455, 481, 484, 493, 495]"
11,-45.81883894955156,-23.215561258709155,86.59,"[11, 18, 127, 191, 244, 245, 257, 303, 313, 341, 361, 365, 403, 476, 491]","[1, 11, 17, 18, 119, 127, 191, 200, 244, 245, 254, 257, 303, 313, 341, 358, 361, 362, 364, 365, 381, 403, 476, 491]"
12,-46.05259986583815,-23.232794009697763,80.37,"[12, 25, 29, 65, 98, 102, 171, 248, 289, 321, 377, 428, 487]","[6, 12, 25, 27, 29, 39, 41, 65, 84, 89, 94, 98, 102, 137, 145, 147, 171, 203, 208, 242, 246, 248, 282, 289, 321, 335, 339, 346, 377, 387, 389, 425, 428, 441, 449, 455, 463, 478, 481, 487]"
13,-45.972972050848526,-23.3958489143977,15.38,"[13, 28, 46, 57, 90, 182, 252, 298, 299, 343, 373, 460, 494]","[13, 15, 19, 24, 28, 46, 49, 57, 73, 85, 86, 90, 146, 177, 182, 195, 206, 220, 224, 235, 239, 252, 287, 298, 299, 306, 316, 343, 350, 373, 375, 397, 424, 448, 460, 467, 470, 494]"
14,-45.93453986146211,-23.295916069677475,76.65,"[14, 22, 32, 55, 69, 75, 78, 92, 144, 198, 204, 237, 253, 277, 278, 292, 330, 349, 357, 368, 378, 383, 391, 400, 405, 421, 432, 493]","[14, 22, 26, 30, 32, 55, 61, 64, 69, 75, 78, 79, 82, 88, 92, 100, 114, 117, 135, 144, 173, 183, 197, 198, 204, 210, 213, 229, 236, 237, 253, 270, 272, 274, 277, 278, 292, 293, 300, 312, 325, 330, 347, 349, 355, 357, 363, 367, 368, 370, 378, 383, 390, 391, 400, 402, 405, 413, 417, 421, 432, 437, 451, 493, 496]"
15,-45.99228441626958,-23.36830837868268,9.94,"[15, 24, 46, 49, 73, 146, 180, 195, 206, 220, 239, 287, 299, 350, 372, 397, 418, 442, 460, 474]","[13, 15, 19, 23, 24, 28, 46, 49, 57, 73, 85, 86, 90, 146, 159, 164, 180, 182, 188, 189, 195, 206, 220, 230, 235, 239, 252, 271, 287, 298, 299, 306, 316, 343, 350, 372, 373, 375, 397, 404, 418, 424, 426, 442, 447, 460, 474, 494]"
16,-45.81883894955156,-23.36825008293544,88.05,"[16, 77, 95, 106, 122, 223, 266, 290, 295, 305, 307, 380, 386, 407, 420]","[16, 21, 36, 38, 77, 95, 96, 106, 122, 133, 211, 223, 247, 251, 266, 269, 276, 288, 290, 291, 294, 295, 305, 307, 351, 380, 385, 386, 395, 407, 411, 420, 422, 423, 435, 440, 466, 468]"
17,-45.8638417054782,-23.219548527257896,6.23,"[3, 17, 108, 200, 244, 254, 275, 362, 381, 401, 408, 486]","[3, 11, 17, 18, 108, 111, 119, 127, 153, 191, 200, 201, 232, 244, 245, 254, 257, 261, 268, 275, 303, 313, 341, 361, 362, 364, 365, 381, 401, 403, 408, 414, 427, 459, 473, 476, 486, 491, 492, 497]"
18,-45.81883894955156,-23.20207212374724,48.11,"[11, 18, 127, 191, 245, 254, 257, 303, 313, 341, 361, 365, 476, 491]","[11, 17, 18, 127, 191, 200, 244, 245, 254, 257, 303, 313, 341, 361, 362, 365, 381, 403, 476, 491]"
19,-45.953529825942155,-23.354615473830627,43.4,"[19, 49, 86, 90, 105, 235, 236, 287, 373, 397, 447, 448, 470]","[13, 15, 19, 24, 26, 28, 30, 32, 46, 49, 73, 78, 86, 88, 90, 105, 159, 175, 180, 183, 210, 213, 220, 224, 227, 235, 236, 239, 277, 287, 293, 298, 325, 353, 355, 363, 366, 367, 373, 393, 397, 402, 447, 448, 460, 467, 470]"
20,-45.87688166310186,-23.289417225551656,75.2,"[8, 20, 31, 34, 48, 60, 67, 79, 117, 155, 163, 186, 193, 233, 272, 384, 392, 456, 469, 479, 496]","[8, 20, 31, 34, 40, 48, 60, 67, 79, 101, 112, 115, 117, 135, 144, 153, 155, 163, 166, 186, 193, 197, 199, 201, 202, 204, 233, 249, 261, 268, 272, 300, 301, 302, 338, 357, 384, 391, 392, 398, 400, 410, 421, 427, 437, 456, 469, 479, 482, 496, 497]"
21,-45.81883894955156,-23.3958489143977,71.91,"[21, 38, 106, 223, 247, 251, 266, 269, 291, 305, 385, 386, 411, 440, 466]","[16, 21, 38, 77, 106, 122, 133, 223, 247, 250, 251, 266, 269, 291, 294, 295, 305, 307, 380, 385, 386, 407, 411, 420, 440, 466]"
22,-45.94341784448926,-23.297444994160593,1.33,"[14, 22, 32, 55, 64, 69, 75, 78, 92, 198, 204, 210, 213, 237, 253, 274, 277, 292, 312, 330, 349, 370, 378, 383, 400, 402, 405, 421, 432, 493]","[14, 22, 26, 30, 32, 55, 56, 61, 62, 64, 69, 75, 78, 82, 88, 92, 100, 114, 135, 144, 173, 183, 197, 198, 204, 210, 213, 229, 236, 237, 253, 270, 274, 277, 278, 284, 292, 293, 312, 325, 330, 347, 349, 355, 357, 363, 367, 368, 370, 378, 383, 390, 391, 393, 400, 402, 405, 413, 417, 421, 432, 437, 451, 493]"
23,-46.03015076754321,-23.3958489143977,86.76,"[23, 42, 57, 85, 146, 169, 195, 206, 225, 230, 306, 316, 343, 350, 375, 404, 424, 426, 443]","[15, 23, 24, 42, 57, 70, 85, 146, 169, 190, 195, 206, 225, 230, 239, 271, 299, 306, 311, 316, 333, 343, 350, 372, 375, 404, 424, 426, 442, 443, 474, 494]"
24,-45.99647786818396,-23.37366094397886,92.98,"[15, 24, 46, 49, 57, 73, 85, 146, 195, 206, 220, 239, 252, 287, 299, 306, 316, 343, 350, 372, 375, 397, 426, 442, 460, 474, 494]","[13, 15, 19, 23, 24, 28, 46, 49, 57, 73, 85, 86, 90, 146, 159, 160, 164, 169, 180, 182, 189, 195, 206, 220, 230, 235, 239, 252, 271, 287, 298, 299, 306, 316, 343, 350, 372, 373, 375, 397, 404, 418, 424, 426, 442, 460, 474, 494]"
25,-46.0598776546658,-23.21836510813491,37.72,"[12, 25, 29, 65, 94, 98, 102, 137, 248, 289, 321, 335, 377, 428, 463, 487]","[12, 25, 29, 41, 65, 89, 94, 98, 102, 137, 142, 161, 171, 203, 248, 279, 282, 289, 321, 335, 339, 346, 377, 389, 425, 428, 441, 449, 463, 478, 487]"
26,-45.97608069147849,-23.315078962956573,31.6,"[26, 30, 43, 54, 61, 78, 88, 104, 151, 159, 183, 184, 198, 213, 218, 283, 293, 312, 367, 370, 378, 393, 402, 413, 493]","[10, 14, 19, 22, 26, 30, 32, 43, 54, 55, 61, 62, 64, 69, 73, 74, 75, 78, 86, 88, 104, 114, 149, 151, 159, 164, 172, 180, 183, 184, 188, 198, 210, 213, 218, 236, 253, 265, 270, 274, 277, 283, 284, 292, 293, 310, 312, 320, 360, 367, 370, 378, 383, 390, 393, 402, 405, 413, 432, 445, 447, 451, 493, 495]"
27,-46.009379983490696,-23.229728832009414,2.09,"[27, 41, 98, 123, 124, 145, 167, 171, 209, 242, 246, 282, 297, 345, 346, 425, 441, 487, 489]","[9, 12, 27, 29, 39, 41, 83, 91, 98, 113, 123, 124, 143, 145, 147, 150, 167, 171, 185, 196, 203, 209, 217, 242, 246, 258, 259, 279, 282, 297, 314, 321, 322, 332, 335, 339, 345, 346, 377, 416, 425, 430, 441, 455, 463, 465, 471, 481, 484, 487, 489, 490]"
28,-45.95477631342335,-23.390531610917556,72.2,"[13, 28, 90, 177, 182, 224, 252, 298, 373, 460, 467, 494]","[13, 15, 19, 24, 28, 46, 49, 57, 68, 86, 90, 105, 177, 182, 216, 224, 235, 252, 287, 298, 299, 343, 366, 373, 397, 448, 460, 467, 470, 494]"
29,-46.04279045700811,-23.21918050347734,19.79,"[12, 25, 29, 41, 94, 98, 102, 248, 282, 321, 335, 346, 377, 441, 463, 487]","[9, 12, 25, 27, 29, 41, 65, 94, 98, 102, 124, 137, 145, 171, 203, 242, 246, 248, 279, 282, 289, 321, 332, 335, 339, 345, 346, 377, 425, 428, 441, 463, 478, 481, 487, 489]"
30,-45.97040284899617,-23.32508525311546,96.52,"[26, 30, 43, 54, 61, 78, 88, 104, 151, 159, 183, 198, 210, 213, 236, 283, 293, 367, 370, 393, 402, 413, 447]","[10, 14, 19, 22, 26, 30, 32, 43, 49, 54, 55, 61, 73, 75, 78, 86, 88, 104, 114, 149, 151, 159, 164, 180, 183, 184, 188, 198, 210, 213, 218, 220, 235, 236, 277, 283, 287, 293, 312, 360, 363, 367, 370, 378, 390, 393, 397, 402, 405, 413, 418, 432, 445, 447, 448, 451, 493]"
31,-45.88354840751368,-23.285686084423027,60.93,"[8, 20, 31, 34, 60, 67, 79, 117, 155, 163, 186, 193, 233, 249, 272, 357, 384, 392, 456, 469, 479, 496]","[8, 20, 31, 34, 40, 48, 60, 67, 79, 117, 135, 144, 153, 155, 163, 186, 193, 197, 201, 202, 204, 233, 237, 249, 261, 268, 272, 278, 300, 301, 302, 330, 338, 349, 357, 368, 384, 391, 392, 398, 400, 410, 421, 427, 437, 456, 469, 479, 482, 496, 497]"
32,-45.94222441676123,-23.31154932163337,7.52,"[14, 22, 32, 55, 69, 75, 78, 82, 183, 198, 210, 213, 236, 237, 253, 277, 278, 292, 293, 349, 355, 367, 368, 370, 378, 400, 402, 405, 421, 432, 493]","[14, 19, 22, 26, 30, 32, 55, 61, 64, 69, 75, 78, 79, 82, 88, 92, 114, 135, 144, 175, 183, 197, 198, 204, 210, 213, 227, 236, 237, 253, 274, 277, 278, 292, 293, 312, 325, 330, 347, 349, 353, 355, 357, 363, 367, 368, 370, 378, 383, 391, 393, 400, 402, 405, 413, 421, 432, 437, 447, 451, 493]"
33,-46.025431529738654,-23.28643212981463,71.89,"[10, 33, 39, 58, 74, 81, 107, 147, 158, 172, 208, 243, 285, 320, 328, 374, 388, 431, 445, 455, 481]","[6, 10, 33, 39, 43, 44, 54, 58, 62, 71, 74, 81, 83, 84, 104, 107, 125, 143, 147, 149, 158, 167, 170, 171, 172, 184, 188, 203, 205, 208, 209, 218, 221, 231, 243, 258, 259, 265, 280, 283, 284, 285, 310, 320, 322, 324, 328, 331, 360, 374, 388, 390, 394, 431, 434, 445, 451, 455, 481, 484, 495]"
34,-45.86910308649392,-23.278034235608946,81.74,"[8, 20, 31, 34, 48, 60, 67, 117, 153, 155, 163, 186, 193, 201, 233, 261, 268, 301, 302, 338, 392, 456, 469, 479, 497]","[8, 20, 31, 34, 40, 48, 60, 67, 79, 101, 109, 112, 115, 117, 119, 128, 153, 155, 157, 163, 166, 186, 193, 201, 202, 233, 249, 261, 268, 272, 300, 301, 302, 329, 338, 357, 364, 384, 391, 392, 398, 410, 427, 456, 469, 479, 482, 496, 497]"
35,-46.12281418538869,-23.248465780344908,75.1,"[35, 51, 52, 72, 87, 129, 179, 256, 264, 304, 334, 336, 382, 480]","[35, 50, 51, 52, 72, 87, 89, 120, 129, 141, 142, 179, 194, 207, 256, 264, 289, 304, 334, 336, 382, 389, 409, 449, 478, 480, 499]"
36,-45.84698597664925,-23.356202924844524,96.75,"[36, 63, 77, 118, 122, 162, 211, 276, 288, 290, 295, 307, 380, 395, 407, 422, 435, 472]","[16, 36, 40, 63, 77, 95, 96, 106, 116, 118, 122, 130, 131, 132, 133, 162, 181, 199, 211, 219, 223, 250, 266, 269, 273, 276, 288, 290, 291, 294, 295, 305, 307, 351, 371, 380, 385, 386, 395, 398, 407, 411, 420, 422, 423, 435, 450, 457, 468, 472]"
37,-45.81883894955156,-23.26903478035936,89.71,"[1, 37, 66, 109, 110, 112, 128, 134, 136, 139, 157, 301, 302, 308, 309, 326, 327, 329, 338, 358, 364, 376, 452, 462]","[0, 1, 37, 48, 60, 66, 109, 110, 112, 115, 119, 128, 134, 136, 139, 153, 157, 200, 261, 268, 281, 301, 302, 308, 309, 326, 327, 329, 338, 358, 364, 376, 403, 410, 452, 462, 497]"
38,-45.81883894955156,-23.3958489143977,51.8,"[21, 38, 106, 223, 247, 251, 266, 269, 291, 305, 385, 386, 411, 440, 466]","[16, 21, 38, 77, 106, 122, 133, 223, 247, 250, 251, 266, 269, 291, 294, 295, 305, 307, 380, 385, 386, 407, 411, 420, 440, 466]"
39,-46.03198421391113,-23.268199060709556,56.3,"[33, 39, 58, 83, 84, 147, 158, 171, 203, 208, 243, 374, 394, 431, 455, 481, 484]","[6, 10, 12, 27, 33, 39, 44, 58, 74, 81, 83, 84, 98, 107, 143, 145, 147, 158, 167, 170, 171, 172, 184, 203, 208, 209, 221, 226, 231, 242, 243, 258, 259, 285, 310, 320, 321, 322, 324, 328, 360, 374, 377, 387, 388, 394, 428, 431, 441, 445, 455, 481, 484, 487, 495]"
40,-45.847580675748986,-23.312685255585595,21.9,"[0, 8, 40, 48, 67, 96, 101, 115, 132, 166, 168, 199, 215, 281, 398, 410]","[0, 8, 20, 31, 34, 36, 40, 48, 63, 67, 79, 95, 96, 101, 109, 112, 115, 116, 118, 128, 132, 136, 139, 155, 157, 162, 166, 168, 186, 193, 199, 211, 215, 219, 233, 272, 276, 281, 288, 301, 302, 307, 308, 326, 327, 338, 351, 371, 384, 395, 398, 410, 422, 423, 435, 450, 452, 468, 469, 472, 496]"
41,-46.01553790554155,-23.21534250912444,80.97,"[9, 27, 29, 41, 91, 98, 113, 124, 145, 242, 246, 279, 282, 332, 339, 345, 346, 425, 441, 487, 489]","[9, 12, 25, 27, 29, 41, 83, 91, 98, 102, 113, 123, 124, 145, 150, 167, 171, 185, 196, 209, 241, 242, 246, 279, 282, 297, 321, 332, 335, 339, 345, 346, 377, 416, 425, 430, 441, 463, 471, 487, 489, 490]"
42,-46.05512512794172,-23.3958489143977,18.51,"[23, 42, 169, 190, 225, 311, 443]","[23, 42, 70, 85, 146, 169, 190, 206, 225, 230, 271, 306, 311, 316, 333, 350, 372, 375, 404, 424, 426, 439, 443, 475]"
43,-45.99477086209119,-23.315470205478928,67.7,"[10, 26, 30, 43, 54, 61, 74, 88, 104, 149, 151, 159, 184, 188, 218, 283, 367, 413, 445]","[10, 26, 30, 33, 43, 54, 58, 61, 62, 73, 74, 75, 78, 81, 88, 104, 107, 114, 143, 149, 151, 159, 164, 172, 180, 183, 184, 188, 189, 198, 205, 213, 218, 231, 243, 259, 265, 270, 280, 283, 293, 310, 312, 320, 328, 331, 360, 367, 370, 378, 388, 390, 393, 402, 413, 418, 445, 447, 451, 493, 495]"
44,-46.04665411454043,-23.3056306377971,8.14,"[44, 71, 74, 81, 125, 126, 158, 176, 205, 221, 228, 243, 265, 285, 328, 331, 337, 348, 388, 406, 434, 483]","[6, 10, 33, 39, 44, 71, 74, 81, 84, 125, 126, 148, 149, 154, 158, 160, 170, 172, 174, 176, 188, 189, 205, 208, 218, 221, 226, 228, 234, 243, 255, 260, 265, 280, 285, 296, 318, 320, 324, 328, 331, 337, 342, 348, 374, 387, 388, 394, 406, 431, 434, 445, 446, 461, 483]"
45,-46.078352299244735,-23.34039825468135,8.09,"[5, 7, 45, 121, 148, 154, 174, 176, 228, 238, 240, 255, 318, 337, 342, 348, 379, 406, 433, 439, 446, 458, 488, 498]","[5, 7, 45, 70, 71, 121, 125, 126, 148, 154, 160, 165, 174, 176, 189, 192, 205, 222, 228, 234, 238, 240, 255, 260, 311, 317, 318, 331, 333, 337, 342, 348, 356, 359, 379, 406, 433, 438, 439, 446, 458, 483, 485, 488, 498]"
46,-45.98198234460647,-23.372279209719892,61.38,"[13, 15, 24, 46, 49, 73, 86, 90, 182, 195, 220, 239, 252, 287, 298, 299, 373, 397, 460, 494]","[13, 15, 19, 24, 28, 46, 49, 57, 73, 85, 86, 90, 146, 159, 164, 180, 182, 195, 206, 220, 224, 230, 235, 239, 252, 287, 298, 299, 306, 316, 343, 350, 372, 373, 375, 397, 418, 424, 426, 442, 447, 448, 460, 470, 474, 494]"
47,-46.12281418538869,-23.29684267225312,52.13,"[47, 50, 120, 141, 152, 286, 334, 359, 409, 464]","[47, 50, 51, 87, 120, 129, 141, 152, 154, 165, 179, 192, 194, 207, 234, 256, 260, 286, 296, 334, 336, 356, 359, 382, 409, 438, 461, 464, 477, 499]"
48,-45.84988946891333,-23.286409684178555,57.05,"[8, 20, 34, 40, 48, 60, 67, 109, 112, 115, 128, 153, 155, 157, 166, 186, 193, 233, 268, 301, 302, 338, 410, 469, 497]","[0, 1, 8, 20, 31, 34, 37, 40, 48, 60, 66, 67, 101, 109, 110, 112, 115, 119, 128, 132, 134, 136, 139, 153, 155, 157, 163, 166, 168, 186, 193, 199, 201, 215, 233, 261, 268, 272, 281, 301, 302, 308, 309, 326, 327, 329, 338, 358, 364, 376, 384, 392, 398, 410, 452, 456, 462, 469, 479, 496, 497]"
49,-45.975832826306544,-23.362101939933808,53.86,"[15, 19, 24, 46, 49, 73, 86, 90, 220, 235, 239, 287, 373, 397, 447, 460]","[13, 15, 19, 24, 28, 30, 46, 49, 57, 73, 85, 86, 88, 90, 105, 146, 151, 159, 164, 180, 182, 183, 195, 206, 220, 224, 235, 236, 239, 252, 287, 293, 298, 299, 306, 343, 350, 366, 372, 373, 375, 393, 397, 418, 442, 447, 448, 460, 467, 470, 474, 494]"
50,-46.12281418538869,-23.284879779893927,20.74,"[47, 50, 51, 120, 129, 141, 152, 179, 194, 256, 334, 409, 464, 477]","[35, 47, 50, 51, 52, 87, 120, 129, 141, 152, 179, 192, 194, 207, 226, 256, 260, 286, 296, 334, 336, 356, 359, 382, 389, 409, 461, 464, 477, 499]"
51,-46.12281418538869,-23.263460653406348,98.77,"[35, 50, 51, 52, 87, 129, 141, 179, 194, 256, 264, 334, 336, 382, 409, 480, 499]","[35, 47, 50, 51, 52, 72, 87, 89, 120, 129, 141, 152, 179, 194, 207, 256, 264, 304, 334, 336, 382, 389, 409, 449, 461, 464, 477, 478, 480, 499]"
52,-46.12281418538869,-23.245145383020464,65.15,"[35, 51, 52, 72, 87, 129, 179, 256, 264, 304, 336, 382, 449, 480]","[35, 50, 51, 52, 72, 87, 89, 129, 141, 142, 179, 194, 207, 214, 256, 264, 289, 304, 334, 336, 344, 382, 389, 396, 409, 449, 478, 480, 499]"
53,-45.961028490183686,-23.20207212374724,64.58,"[2, 4, 53, 97, 150, 196, 212, 217, 241, 263, 314, 340, 352, 399, 412, 429, 430, 436, 465, 471, 490]","[2, 4, 9, 53, 91, 97, 113, 123, 124, 150, 156, 185, 196, 212, 217, 241, 262, 263, 267, 297, 314, 319, 323, 332, 340, 345, 352, 354, 399, 412, 416, 429, 430, 436, 444, 453, 465, 471, 490]"
54,-45.992429122330925,-23.309205028689803,93.45,"[10, 26, 30, 43, 54, 61, 74, 88, 104, 149, 151, 159, 172, 184, 188, 218, 283, 320, 360, 367, 370, 390, 413, 445, 451]","[10, 26, 30, 33, 43, 54, 55, 58, 61, 62, 64, 74, 75, 78, 81, 88, 104, 107, 114, 143, 149, 151, 159, 164, 172, 180, 183, 184, 188, 198, 210, 213, 218, 229, 231, 243, 258, 259, 265, 270, 280, 283, 284, 293, 310, 312, 320, 328, 331, 360, 367, 370, 378, 388, 390, 393, 402, 405, 413, 418, 445, 451, 493, 495]"
55,-45.95108308894043,-23.294086795771797,25.48,"[14, 22, 32, 55, 64, 69, 75, 78, 92, 114, 198, 213, 237, 253, 274, 277, 292, 312, 347, 370, 378, 383, 402, 405, 413, 432, 493]","[14, 22, 26, 30, 32, 54, 55, 56, 61, 62, 64, 69, 75, 76, 78, 82, 88, 92, 93, 100, 104, 114, 143, 144, 173, 183, 184, 187, 198, 204, 210, 213, 229, 236, 237, 253, 270, 274, 277, 278, 284, 292, 293, 310, 312, 330, 347, 349, 355, 357, 360, 367, 368, 370, 378, 383, 390, 391, 393, 400, 402, 405, 413, 417, 421, 432, 437, 451, 493, 495]"
56,-45.97386687476138,-23.266252983857527,36.03,"[56, 62, 64, 76, 93, 99, 100, 114, 143, 185, 187, 229, 231, 258, 259, 270, 274, 284, 310, 312, 347, 360, 383, 390, 417, 451, 495]","[22, 55, 56, 58, 62, 64, 69, 75, 76, 83, 92, 93, 99, 100, 107, 114, 123, 143, 167, 172, 173, 184, 185, 187, 198, 209, 217, 229, 231, 237, 242, 253, 258, 259, 262, 267, 270, 274, 284, 292, 297, 310, 312, 320, 322, 330, 347, 360, 378, 383, 390, 405, 413, 416, 417, 444, 451, 453, 455, 471, 484, 489, 493, 495]"
57,-46.00184704100304,-23.3958489143977,7.95,"[13, 23, 24, 57, 85, 146, 182, 195, 206, 252, 298, 299, 306, 316, 343, 350, 375, 404, 424, 426, 460, 494]","[13, 15, 23, 24, 28, 46, 49, 57, 73, 85, 90, 146, 169, 182, 195, 206, 220, 230, 239, 252, 271, 287, 298, 299, 306, 316, 343, 350, 372, 373, 375, 397, 404, 424, 426, 442, 443, 460, 474, 494]"
58,-46.00828159756931,-23.274839625902306,95.84,"[10, 33, 39, 58, 62, 83, 107, 143, 147, 167, 172, 184, 209, 231, 243, 258, 259, 310, 320, 322, 360, 374, 390, 455, 481, 484, 495]","[10, 33, 39, 43, 54, 56, 58, 62, 74, 81, 83, 104, 107, 114, 143, 145, 147, 149, 158, 167, 171, 172, 184, 185, 203, 208, 209, 229, 231, 242, 243, 258, 259, 270, 283, 284, 285, 310, 312, 320, 322, 328, 360, 374, 388, 390, 394, 413, 417, 431, 441, 445, 451, 455, 481, 484, 489, 495]"
59,-45.914101094274315,-23.246323472459785,44.33,"[59, 202, 232, 249, 300, 427, 453, 459, 473, 482]","[59, 76, 92, 93, 97, 100, 117, 144, 156, 163, 173, 187, 201, 202, 204, 232, 237, 249, 262, 267, 300, 319, 323, 330, 347, 354, 357, 391, 392, 414, 427, 444, 453, 456, 459, 473, 479, 482]"
60,-45.865175639902944,-23.268897070458237,16.96,"[20, 31, 34, 48, 60, 153, 163, 186, 193, 201, 233, 261, 268, 301, 302, 338, 364, 392, 456, 469, 479, 497]","[8, 20, 31, 34, 37, 48, 60, 66, 67, 109, 110, 112, 117, 119, 128, 134, 136, 139, 153, 155, 157, 163, 186, 193, 200, 201, 202, 233, 249, 261, 268, 272, 300, 301, 302, 309, 329, 338, 357, 358, 364, 376, 384, 392, 410, 427, 456, 459, 462, 469, 479, 482, 496, 497]"
61,-45.976771298036766,-23.3148184720006,15.33,"[26, 30, 43, 54, 61, 78, 88, 104, 151, 159, 184, 198, 213, 218, 283, 293, 312, 367, 370, 378, 393, 402, 413, 493]","[10, 14, 22, 26, 30, 32, 43, 54, 55, 61, 62, 64, 69, 73, 74, 75, 78, 86, 88, 104, 107, 114, 149, 151, 159, 164, 172, 180, 183, 184, 188, 198, 210, 213, 218, 229, 231, 236, 253, 265, 270, 274, 277, 283, 284, 293, 310, 312, 320, 328, 360, 367, 370, 378, 383, 390, 393, 402, 405, 413, 418, 432, 445, 447, 451, 493, 495]"
