local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
69,-45.828655630860844,-23.30084293852354,2.94,"[6, 15, 29, 40, 59, 69, 77, 87, 95]","[6, 10, 15, 29, 40, 56, 59, 64, 69, 77, 87, 95]"
70,-45.97529045150283,-23.3958489143977,52.74,"[4, 36, 46, 47, 70, 72, 75]","[4, 25, 27, 34, 36, 38, 39, 41, 46, 47, 58, 70, 71, 72, 75]"
71,-45.944492896362554,-23.389379390038926,4.98,"[4, 39, 46, 47, 71, 75]","[4, 34, 39, 46, 47, 70, 71, 72, 75, 99]"
72,-45.97849954238118,-23.39333185398977,62.77,"[4, 36, 41, 46, 47, 70, 72, 75]","[4, 25, 27, 34, 36, 38, 39, 41, 44, 46, 47, 58, 70, 71, 72, 75]"
73,-46.07990370158618,-23.309410455575982,91.58,"[67, 73]","[9, 49, 52, 57, 65, 67, 73]"
74,-46.08323869224497,-23.3958489143977,44.37,"[12, 19, 60, 74]","[12, 19, 43, 57, 60, 61, 74]"
75,-45.95590222676633,-23.3958489143977,60.49,"[4, 39, 46, 47, 70, 71, 72, 75]","[4, 34, 36, 39, 46, 47, 70, 71, 72, 75]"
76,-45.88835855346829,-23.338669669999128,82.33,"[8, 33, 42, 76]","[1, 8, 13, 33, 42, 76, 98, 99]"
77,-45.81883894955156,-23.27588840859591,83.84,"[6, 15, 45, 59, 64, 69, 77, 84, 87, 95]","[6, 10, 15, 40, 45, 56, 59, 64, 69, 77, 84, 87, 95]"
78,-46.092736483356774,-23.254293169948994,71.76,"[7, 78, 94]","[2, 7, 14, 31, 50, 63, 78, 94]"
79,-45.91446714850124,-23.22384722751332,98.37,"[5, 18, 30, 79, 91]","[5, 18, 20, 30, 54, 55, 66, 79, 86, 88, 91]"
80,-45.88195124142829,-23.26482102839999,53.89,"[10, 66, 80, 88]","[10, 26, 30, 56, 64, 66, 80, 88, 95]"
81,-45.97473729055477,-23.2270182695836,21.28,[81],"[3, 18, 20, 37, 81, 86]"
82,-45.929789078790954,-23.31038364318,42.96,"[13, 16, 82, 93, 98]","[13, 16, 28, 48, 82, 93, 97, 98, 99]"
83,-46.0145468517039,-23.336534427603006,85.07,"[83, 85]","[23, 25, 27, 38, 44, 52, 53, 58, 65, 83, 85, 89]"
84,-45.81883894955156,-23.249717257005983,38.3,"[45, 77, 84, 87]","[6, 26, 45, 64, 77, 84, 87, 92, 95]"
85,-46.00774682054246,-23.33680572276527,35.44,"[27, 83, 85]","[23, 25, 27, 38, 44, 52, 53, 58, 83, 85, 89]"
86,-45.9497677337436,-23.20207212374724,69.34,"[18, 20, 86]","[5, 18, 20, 79, 81, 86, 91]"
87,-45.81883894955156,-23.276510215013314,81.0,"[6, 15, 40, 45, 59, 64, 69, 77, 84, 87, 95]","[6, 10, 15, 40, 45, 56, 59, 64, 69, 77, 84, 87, 95]"
88,-45.88393545720698,-23.258482001641337,95.87,"[66, 80, 88]","[10, 26, 30, 54, 56, 64, 66, 79, 80, 88]"
89,-46.04857611126522,-23.347415342758786,77.12,"[23, 43, 52, 65, 89]","[19, 23, 43, 44, 52, 57, 65, 67, 83, 85, 89]"
90,-46.01836813249364,-23.20207212374724,3.48,"[3, 21, 37, 62, 90]","[3, 21, 22, 24, 37, 62, 90]"
91,-45.9109742288097,-23.20207212374724,51.26,"[5, 18, 30, 79, 91]","[5, 18, 20, 30, 54, 55, 79, 86, 91, 96]"
92,-45.83183887924849,-23.216391363207585,60.68,"[11, 26, 35, 51, 92]","[11, 26, 35, 45, 51, 54, 84, 92, 96]"
93,-45.93729934135627,-23.29649230920469,64.21,"[16, 82, 93, 97, 98]","[13, 16, 28, 48, 82, 93, 97, 98]"
94,-46.06600396934308,-23.258875876984458,37.56,"[78, 94]","[7, 24, 32, 68, 78, 94]"
95,-45.83807885266413,-23.283385275800132,28.73,"[6, 10, 15, 40, 56, 59, 64, 69, 77, 87, 95]","[6, 10, 15, 29, 40, 45, 56, 59, 64, 69, 77, 80, 84, 87, 95]"
96,-45.86482664580636,-23.20207212374724,40.19,"[51, 54, 55, 96]","[5, 11, 26, 30, 35, 51, 54, 55, 91, 92, 96]"
97,-45.96320750344063,-23.284300472383208,48.98,"[16, 28, 93, 97]","[16, 28, 53, 82, 93, 97]"
98,-45.92330635556415,-23.313048458744586,56.61,"[13, 16, 82, 93, 98]","[13, 16, 42, 48, 76, 82, 93, 98, 99]"
99,-45.93293905852699,-23.34919686340648,5.85,"[34, 39, 48, 99]","[13, 34, 39, 42, 47, 48, 71, 76, 82, 98, 99]"
