local_id,longitude,latitude,peso,pontos_cobertos_tipo_0,pontos_cobertos_tipo_1
10,-46.09346627558741,-23.28640693227889,35.91,"[10, 65, 70, 75, 96, 119, 169, 196, 216, 219, 220, 278, 312, 335, 339, 345, 349, 360, 363, 386, 434, 458, 538, 587, 588, 620, 627, 650, 654, 667, 673, 675, 684, 717, 737, 776, 793, 823, 827, 834, 853, 874, 880, 881, 896, 907, 908, 910, 942, 947, 954, 971, 979, 1063, 1093, 1197, 1256, 1286, 1333, 1337, 1353, 1363, 1364, 1366, 1399, 1400, 1411, 1458, 1468]","[5, 10, 22, 28, 42, 52, 56, 65, 69, 70, 75, 79, 96, 119, 141, 142, 163, 169, 177, 182, 185, 186, 196, 213, 216, 219, 220, 228, 234, 236, 246, 249, 257, 262, 278, 285, 288, 289, 295, 300, 312, 317, 319, 333, 334, 335, 336, 339, 345, 349, 360, 363, 365, 367, 371, 376, 380, 386, 402, 429, 434, 440, 453, 458, 460, 463, 468, 473, 474, 486, 512, 525, 538, 557, 576, 587, 588, 592, 598, 605, 615, 620, 625, 627, 628, 641, 650, 654, 658, 667, 673, 675, 676, 677, 684, 694, 704, 709, 710, 717, 721, 722, 735, 737, 745, 774, 776, 784, 790, 793, 803, 805, 807, 815, 823, 825, 827, 834, 841, 850, 853, 859, 860, 862, 874, 880, 881, 891, 894, 896, 897, 907, 908, 910, 931, 942, 947, 954, 960, 967, 971, 979, 985, 997, 1033, 1042, 1043, 1052, 1063, 1074, 1078, 1082, 1093, 1103, 1114, 1117, 1130, 1138, 1139, 1141, 1167, 1170, 1173, 1178, 1179, 1185, 1196, 1197, 1219, 1220, 1226, 1227, 1236, 1250, 1256, 1269, 1286, 1290, 1314, 1316, 1322, 1333, 1337, 1353, 1354, 1363, 1364, 1366, 1372, 1378, 1383, 1384, 1387, 1388, 1399, 1400, 1404, 1411, 1412, 1428, 1441, 1458, 1468, 1469, 1471, 1479, 1483, 1488, 1490]"
11,-45.81883894955156,-23.380273895494934,27.9,"[4, 11, 24, 39, 54, 62, 68, 128, 139, 171, 178, 179, 180, 188, 214, 223, 242, 255, 273, 299, 320, 341, 343, 346, 361, 396, 424, 448, 469, 470, 483, 535, 570, 574, 586, 600, 619, 639, 647, 660, 662, 728, 743, 754, 758, 797, 808, 898, 917, 920, 930, 932, 935, 968, 992, 1026, 1050, 1054, 1069, 1076, 1084, 1092, 1115, 1123, 1144, 1169, 1204, 1264, 1271, 1273, 1280, 1292, 1352, 1355, 1394, 1408, 1419, 1425, 1426, 1434, 1454, 1464, 1466, 1473]","[4, 11, 24, 39, 54, 62, 68, 128, 139, 151, 168, 171, 178, 179, 180, 188, 212, 214, 223, 229, 235, 242, 244, 255, 263, 273, 279, 290, 299, 305, 318, 320, 325, 330, 341, 343, 346, 356, 361, 390, 396, 408, 417, 420, 424, 448, 469, 470, 483, 497, 508, 535, 570, 574, 586, 600, 619, 634, 639, 640, 647, 660, 662, 691, 706, 714, 728, 743, 746, 754, 758, 783, 797, 808, 818, 821, 824, 826, 829, 833, 870, 889, 898, 903, 917, 920, 930, 932, 935, 968, 992, 1026, 1050, 1054, 1069, 1076, 1084, 1089, 1092, 1115, 1123, 1144, 1158, 1169, 1204, 1248, 1264, 1271, 1273, 1280, 1292, 1328, 1332, 1349, 1352, 1355, 1386, 1394, 1408, 1409, 1419, 1425, 1426, 1434, 1449, 1454, 1455, 1457, 1464, 1466, 1473]"
12,-45.97004563881565,-23.275199536155775,32.99,"[12, 19, 40, 72, 155, 256, 322, 374, 383, 466, 543, 665, 742, 777, 812, 840, 855, 939, 983, 987, 1027, 1031, 1086, 1111, 1149, 1152, 1370, 1438, 1456, 1474, 1475]","[6, 12, 19, 40, 51, 67, 72, 74, 77, 80, 82, 99, 133, 152, 155, 162, 193, 199, 211, 247, 256, 269, 277, 322, 347, 369, 372, 374, 383, 422, 426, 466, 518, 532, 543, 577, 579, 580, 596, 606, 608, 622, 665, 679, 689, 703, 724, 727, 738, 742, 760, 777, 812, 839, 840, 843, 855, 861, 867, 901, 902, 939, 965, 973, 983, 987, 1000, 1024, 1027, 1031, 1057, 1061, 1065, 1079, 1086, 1088, 1102, 1111, 1149, 1152, 1153, 1162, 1193, 1202, 1212, 1230, 1260, 1261, 1284, 1335, 1351, 1361, 1370, 1389, 1438, 1453, 1456, 1462, 1474, 1475]"
13,-45.867266828927484,-23.26241388264993,70.93,"[13, 35, 73, 89, 125, 132, 137, 146, 159, 181, 243, 331, 352, 353, 385, 392, 431, 457, 459, 465, 479, 498, 506, 565, 636, 644, 705, 708, 723, 725, 755, 830, 835, 842, 912, 1008, 1018, 1037, 1047, 1049, 1070, 1087, 1101, 1107, 1120, 1121, 1122, 1146, 1160, 1183, 1218, 1221, 1240, 1241, 1246, 1255, 1274, 1310, 1368, 1403, 1414, 1461, 1486, 1496]","[7, 9, 13, 32, 35, 36, 73, 81, 84, 86, 89, 92, 98, 114, 125, 132, 137, 146, 159, 181, 183, 187, 197, 217, 243, 248, 261, 266, 275, 291, 293, 307, 311, 326, 329, 331, 332, 352, 353, 385, 392, 406, 419, 427, 431, 454, 456, 457, 459, 465, 471, 476, 479, 481, 482, 498, 501, 506, 511, 529, 537, 540, 544, 550, 565, 581, 589, 595, 610, 630, 633, 636, 644, 646, 659, 664, 668, 686, 705, 708, 716, 719, 723, 725, 755, 767, 770, 781, 804, 830, 835, 842, 846, 847, 868, 872, 876, 912, 923, 927, 934, 953, 957, 959, 970, 972, 989, 995, 1008, 1012, 1013, 1018, 1032, 1034, 1037, 1045, 1047, 1049, 1062, 1070, 1085, 1087, 1094, 1095, 1101, 1106, 1107, 1120, 1121, 1122, 1125, 1146, 1150, 1160, 1183, 1186, 1190, 1203, 1205, 1218, 1221, 1240, 1241, 1246, 1252, 1255, 1258, 1270, 1274, 1282, 1287, 1306, 1307, 1309, 1310, 1326, 1330, 1357, 1368, 1371, 1374, 1377, 1403, 1413, 1414, 1418, 1423, 1431, 1436, 1442, 1443, 1448, 1461, 1472, 1481, 1486, 1496]"
14,-46.02949419074164,-23.20207212374724,67.78,"[14, 283, 560, 562, 590, 925, 944, 956, 963, 1113, 1132, 1189, 1225, 1257, 1313, 1336, 1405]","[14, 16, 26, 41, 78, 87, 90, 107, 161, 218, 271, 283, 284, 292, 298, 309, 357, 449, 480, 488, 500, 521, 560, 562, 572, 590, 601, 681, 788, 856, 906, 914, 925, 944, 956, 963, 974, 1022, 1055, 1100, 1105, 1113, 1131, 1132, 1189, 1199, 1225, 1231, 1234, 1257, 1289, 1313, 1336, 1350, 1367, 1382, 1405, 1463, 1482, 1489]"
15,-46.12281418538869,-23.3958489143977,61.63,"[3, 15, 47, 64, 95, 106, 121, 207, 368, 373, 403, 409, 467, 522, 523, 629, 642, 739, 757, 761, 773, 809, 928, 1040, 1096, 1127, 1259, 1265, 1305, 1341, 1359]","[3, 15, 47, 64, 95, 106, 121, 122, 173, 190, 203, 207, 359, 368, 373, 403, 409, 416, 467, 495, 522, 523, 555, 629, 642, 682, 739, 752, 757, 761, 773, 799, 800, 809, 928, 940, 991, 999, 1038, 1040, 1051, 1090, 1096, 1108, 1127, 1200, 1209, 1237, 1253, 1259, 1265, 1281, 1305, 1321, 1341, 1358, 1359, 1398, 1477, 1495, 1499]"
16,-46.038281940304906,-23.237316507217642,45.54,"[16, 41, 78, 107, 161, 165, 218, 271, 292, 298, 449, 480, 516, 560, 601, 759, 772, 788, 856, 906, 943, 952, 1039, 1055, 1132, 1133, 1189, 1199, 1231, 1233, 1234, 1291, 1331, 1367, 1391, 1482, 1489]","[1, 14, 16, 38, 41, 51, 74, 78, 82, 90, 107, 161, 162, 165, 182, 218, 246, 271, 278, 283, 284, 285, 292, 298, 303, 376, 398, 449, 480, 500, 516, 521, 560, 572, 583, 590, 601, 608, 681, 694, 700, 736, 759, 772, 788, 807, 839, 843, 856, 861, 906, 914, 916, 925, 943, 944, 952, 956, 963, 974, 997, 1024, 1039, 1055, 1059, 1071, 1082, 1100, 1105, 1113, 1132, 1133, 1164, 1179, 1189, 1195, 1199, 1225, 1226, 1229, 1231, 1233, 1234, 1239, 1257, 1269, 1291, 1313, 1316, 1331, 1336, 1348, 1350, 1351, 1361, 1367, 1382, 1391, 1405, 1445, 1463, 1469, 1482, 1483, 1489]"
17,-46.12281418538869,-23.21790592314825,44.37,"[17, 145, 156, 239, 252, 260, 310, 354, 397, 412, 437, 445, 534, 551, 552, 575, 584, 652, 696, 726, 730, 820, 844, 866, 873, 879, 883, 887, 899, 950, 966, 1015, 1056, 1072, 1083, 1116, 1135, 1151, 1180, 1191, 1277, 1304, 1356, 1373, 1421, 1424]","[17, 145, 156, 195, 236, 239, 241, 249, 252, 260, 306, 310, 354, 365, 397, 398, 412, 437, 445, 446, 450, 473, 534, 551, 552, 567, 575, 584, 592, 652, 658, 677, 696, 713, 726, 730, 733, 774, 790, 817, 820, 838, 841, 844, 866, 873, 879, 883, 887, 891, 899, 916, 950, 966, 1015, 1056, 1072, 1083, 1116, 1135, 1151, 1170, 1180, 1191, 1220, 1229, 1236, 1245, 1277, 1289, 1304, 1356, 1373, 1421, 1424, 1441, 1471, 1478]"
18,-46.00798857532653,-23.31051551762467,64.21,"[18, 25, 93, 94, 199, 238, 316, 393, 426, 472, 580, 623, 738, 766, 802, 814, 854, 937, 949, 965, 1020, 1075, 1153, 1193, 1222, 1230, 1278, 1324, 1379, 1393, 1402, 1415]","[8, 18, 19, 21, 23, 25, 34, 51, 74, 93, 94, 104, 133, 175, 191, 199, 238, 254, 295, 303, 316, 328, 378, 383, 389, 393, 426, 429, 460, 472, 490, 502, 503, 580, 583, 603, 607, 618, 623, 665, 700, 702, 703, 707, 736, 738, 766, 769, 791, 802, 814, 832, 836, 854, 877, 884, 892, 893, 937, 949, 965, 1011, 1020, 1023, 1031, 1059, 1061, 1075, 1091, 1102, 1111, 1153, 1172, 1175, 1193, 1222, 1223, 1230, 1260, 1272, 1276, 1278, 1299, 1324, 1344, 1379, 1388, 1393, 1402, 1415, 1433, 1462, 1493]"
19,-45.97703636724172,-23.29558298351717,61.82,"[12, 19, 72, 133, 199, 256, 383, 426, 543, 665, 703, 738, 812, 855, 1031, 1061, 1111, 1152, 1162, 1230, 1370, 1389, 1474, 1475]","[8, 12, 18, 19, 40, 67, 72, 74, 80, 93, 99, 133, 155, 199, 256, 264, 316, 322, 328, 372, 374, 383, 393, 422, 426, 432, 466, 472, 518, 532, 543, 573, 580, 606, 643, 665, 679, 703, 724, 727, 738, 742, 760, 777, 802, 812, 814, 840, 843, 854, 855, 885, 892, 901, 937, 939, 965, 973, 983, 988, 1020, 1024, 1027, 1031, 1061, 1065, 1075, 1079, 1086, 1088, 1102, 1111, 1149, 1152, 1153, 1162, 1175, 1193, 1202, 1222, 1230, 1260, 1261, 1272, 1299, 1335, 1360, 1361, 1370, 1389, 1393, 1415, 1447, 1456, 1462, 1474, 1475, 1498]"
20,-45.81883894955156,-23.29608691181602,4.79,"[20, 30, 63, 123, 307, 324, 348, 358, 362, 399, 476, 489, 493, 501, 509, 542, 544, 547, 626, 688, 729, 751, 765, 767, 785, 786, 798, 846, 849, 863, 882, 900, 945, 981, 994, 1012, 1035, 1041, 1134, 1145, 1154, 1187, 1192, 1228, 1242, 1243, 1294, 1308, 1319, 1369, 1396, 1410, 1416, 1437, 1472, 1492]","[9, 20, 30, 32, 36, 63, 109, 120, 123, 129, 135, 146, 147, 212, 250, 259, 261, 268, 307, 321, 324, 326, 332, 348, 358, 362, 391, 392, 399, 410, 411, 436, 476, 489, 493, 501, 509, 542, 544, 547, 565, 569, 611, 624, 626, 630, 633, 663, 686, 688, 691, 701, 716, 718, 719, 729, 751, 756, 765, 767, 785, 786, 798, 835, 846, 849, 863, 876, 882, 900, 905, 921, 934, 945, 959, 972, 976, 981, 982, 994, 995, 1002, 1012, 1034, 1035, 1041, 1046, 1049, 1062, 1080, 1085, 1095, 1134, 1143, 1145, 1154, 1187, 1192, 1203, 1205, 1210, 1228, 1242, 1243, 1258, 1287, 1293, 1294, 1308, 1312, 1319, 1338, 1340, 1357, 1369, 1371, 1374, 1375, 1396, 1410, 1416, 1431, 1436, 1437, 1444, 1449, 1472, 1481, 1492]"
21,-46.02786187886571,-23.34014944738951,35.78,"[21, 23, 25, 93, 140, 191, 208, 225, 254, 389, 490, 502, 545, 603, 607, 623, 697, 707, 764, 766, 791, 810, 832, 865, 877, 884, 918, 949, 1020, 1023, 1064, 1166, 1172, 1201, 1247, 1276, 1278, 1344, 1379, 1380, 1402, 1493]","[18, 21, 23, 25, 34, 53, 58, 83, 88, 91, 93, 94, 104, 112, 140, 153, 191, 199, 208, 210, 225, 227, 251, 254, 295, 302, 316, 328, 378, 389, 429, 472, 490, 502, 503, 545, 546, 568, 603, 607, 614, 623, 676, 697, 702, 707, 740, 764, 766, 769, 791, 802, 806, 810, 832, 845, 854, 860, 865, 869, 877, 884, 893, 894, 918, 933, 937, 949, 962, 980, 1004, 1011, 1020, 1023, 1029, 1033, 1058, 1064, 1099, 1109, 1110, 1124, 1157, 1163, 1166, 1172, 1201, 1222, 1223, 1224, 1235, 1247, 1276, 1278, 1296, 1324, 1344, 1379, 1380, 1393, 1402, 1415, 1432, 1433, 1493, 1497]"
22,-46.08501405790393,-23.327307069428418,31.23,"[22, 28, 33, 105, 141, 200, 281, 288, 312, 363, 380, 402, 461, 491, 533, 557, 568, 576, 602, 614, 628, 673, 676, 684, 710, 825, 860, 862, 869, 874, 931, 933, 962, 971, 975, 979, 980, 993, 1033, 1043, 1052, 1077, 1109, 1110, 1114, 1117, 1138, 1167, 1173, 1178, 1207, 1216, 1219, 1224, 1290, 1296, 1303, 1333, 1353, 1354, 1364, 1490, 1497]","[5, 10, 22, 23, 28, 31, 33, 49, 52, 53, 79, 83, 104, 105, 112, 118, 119, 141, 142, 150, 160, 167, 170, 173, 196, 200, 203, 213, 219, 225, 228, 230, 232, 233, 254, 257, 262, 265, 281, 288, 295, 300, 301, 304, 312, 317, 319, 327, 339, 360, 363, 366, 367, 380, 384, 389, 400, 402, 413, 415, 429, 434, 461, 463, 468, 477, 490, 491, 503, 512, 525, 533, 536, 557, 568, 576, 578, 588, 594, 602, 605, 607, 614, 615, 628, 637, 641, 667, 673, 674, 676, 682, 684, 697, 710, 712, 721, 722, 732, 735, 744, 745, 747, 748, 771, 776, 789, 791, 793, 806, 810, 823, 825, 834, 837, 845, 852, 853, 860, 862, 869, 874, 875, 880, 884, 893, 894, 895, 910, 919, 924, 931, 933, 940, 942, 947, 960, 962, 967, 971, 975, 979, 980, 993, 1004, 1011, 1023, 1030, 1033, 1042, 1043, 1052, 1063, 1064, 1077, 1078, 1109, 1110, 1114, 1117, 1124, 1126, 1138, 1139, 1148, 1156, 1157, 1163, 1166, 1167, 1173, 1178, 1181, 1201, 1207, 1209, 1214, 1216, 1219, 1223, 1224, 1235, 1237, 1247, 1250, 1253, 1254, 1275, 1279, 1286, 1290, 1296, 1298, 1303, 1317, 1322, 1323, 1333, 1345, 1353, 1354, 1363, 1364, 1366, 1380, 1383, 1387, 1398, 1400, 1412, 1428, 1433, 1458, 1477, 1480, 1484, 1488, 1490, 1497, 1499]"
